,Participant_no,Rotation,Emphasis,Incorrect_Criterion,Block,Drift,Drift_Noise,Boundary,Ter,neg_LL
183,3,Gradual,Accuracy,30,0,11.286565848992003,3.8154504119958217,2.5041994460534434,0.3581136855051759,-44.268612522794385
184,3,Gradual,Accuracy,45,0,12.496201543428638,4.224381982167122,2.7725947683027248,0.3549197683798652,-44.2686125233377
185,3,Gradual,Accuracy,10,1,9.685207492340469,4.763342111103886,2.7975225950152915,0.34068443481818295,-21.857923029030143
186,3,Gradual,Accuracy,15,1,11.439915212670332,4.093858666525324,2.8909371468686422,0.3374976255168334,-36.78644565255642
187,3,Gradual,Accuracy,20,1,13.931738739527319,4.508269975834952,3.548211294557176,0.32434626160985625,-41.06495276882684
188,3,Gradual,Accuracy,30,1,13.794692687685,4.464135851053181,3.5133362604658727,0.32825834086412004,-41.06495287987572
189,3,Gradual,Accuracy,45,1,11.886828046719785,3.848194125115839,3.027206869499042,0.32522305626633347,-41.06493390852809
190,3,Gradual,Accuracy,10,2,8.58753199747181,3.981341024116954,2.2232193116846375,0.37918018919294,-26.458744496361387
191,3,Gradual,Accuracy,15,2,6.380623413297859,2.8027145663156587,1.5928795632245658,0.37612158807002327,-28.955493178554118
192,3,Gradual,Accuracy,20,2,10.646893813475184,3.4966673722878934,2.5565592844783396,0.3503160454635656,-42.592940005019216
193,3,Gradual,Accuracy,30,2,12.592463935664295,4.131157122767767,3.002271080402842,0.359998319484274,-42.59999508267751
194,3,Gradual,Accuracy,45,2,10.232557269350663,3.3561388607343074,2.4391844546918975,0.3556704762455187,-42.599989552705466
195,3,Gradual,Accuracy,10,3,4.124676774781874,4.714169843065872,2.920276133350095,0.3041384183977478,20.32279045174791
196,3,Gradual,Accuracy,15,3,13.42154742213309,4.208141781959822,5.5279998274250515,0.22846666696162987,-22.454042045567352
197,3,Gradual,Accuracy,20,3,13.815849088076506,4.33176970896118,5.690402764917043,0.22142907596965344,-22.454042045567377
198,3,Gradual,Accuracy,30,3,14.668082832477456,4.692664296524018,5.894735748124036,0.23235302914298417,-22.460388310799615
199,3,Gradual,Accuracy,45,3,15.260451552544701,4.882177140363058,6.132793965825943,0.23811193313343199,-22.460388310799626
200,3,Gradual,Accuracy,10,4,1.2702542598191628,4.709362261420663,2.8910682558870855,0.3321589850480062,31.42098262248897
201,3,Gradual,Accuracy,15,4,4.495518190892155,4.374989563466024,2.8421697766679035,0.33057990795798975,20.9616519276635
202,3,Gradual,Accuracy,20,4,7.784116870613607,4.482691477594653,3.373854920870842,0.32814305634188223,4.010616906482079
203,3,Gradual,Accuracy,30,4,10.270422610096526,3.960097007940317,4.165940215606659,0.2847401166870904,-13.821857978548037
204,3,Gradual,Accuracy,45,4,11.746652524626722,4.529305494005217,4.764735862719584,0.2830368766791597,-13.821857978548039
205,3,Gradual,Accuracy,10,5,-0.2781948143781893,4.956612074781575,2.8404797353118516,0.37312603867641936,25.905026766791774
206,3,Gradual,Accuracy,15,5,3.335683284809504,3.330237963650142,2.003368153402009,0.3752781158797489,16.19352484890664
207,3,Gradual,Accuracy,20,5,5.530013236401511,4.5915405684214265,2.8230752002839385,0.37336462413214905,12.173465524488636
208,3,Gradual,Accuracy,30,5,8.088073512516681,4.7970603758810855,3.2756682043421104,0.3644885501198362,0.9878407630101584
209,3,Gradual,Accuracy,45,5,7.791206790330918,3.6472769007192256,2.8178199160537414,0.35210765973326397,-9.937247330449093
210,3,Gradual,Accuracy,10,6,2.1644625251980654,3.992570818310731,2.3430481092457747,0.41683876631003136,28.562037708406155
211,3,Gradual,Accuracy,15,6,3.1451533959260423,3.5314264840808822,2.190795843942773,0.404938197566932,23.332222054185074
212,3,Gradual,Accuracy,20,6,4.762202524664911,4.16459000027458,2.6537373925562204,0.40395566962472224,18.226618909714592
213,3,Gradual,Accuracy,30,6,11.440176582271269,4.785842793641159,4.556408126763348,0.35055358501424416,-10.603622982369433
214,3,Gradual,Accuracy,45,6,10.73874815083028,4.492409066766214,4.277041921939151,0.3528564923967168,-10.603622982369796
215,3,Gradual,Accuracy,10,7,-2.074483062752641,4.818633659758057,3.4782163693346035,0.2953926143480026,47.07787523868406
216,3,Gradual,Accuracy,15,7,0.20682514359507795,4.387370357051798,3.120991174498066,0.2952235080909473,49.799741673341416
217,3,Gradual,Accuracy,20,7,1.2993483059659217,4.565108875165488,3.2678590682704773,0.2959408653797133,48.61868948247363
218,3,Gradual,Accuracy,30,7,4.90720717112221,4.781291775944607,3.7024877043112805,0.2981149978557192,35.295337424306766
219,3,Gradual,Accuracy,45,7,8.889928678848216,4.1404465390241985,4.694455980812116,0.25398095993912784,5.713975179678941
220,3,Gradual,Accuracy,10,8,-2.4827565725646963,3.644549505106553,2.068586552977417,0.3808733401992474,13.097652715015423
221,3,Gradual,Accuracy,15,8,3.6901665154846035,4.540261905340319,2.6015855458835753,0.38644506335034395,11.394422097464084
222,3,Gradual,Accuracy,20,8,5.599280607525083,4.516898671474099,2.7009159810716126,0.38559809279906904,4.223971857952712
223,3,Gradual,Accuracy,30,8,9.648910762282153,4.553635854590203,3.2728818750968016,0.3787815578871908,-14.581483857044082
224,3,Gradual,Accuracy,45,8,5.706563041236764,1.8576855908243812,1.8626578578815147,0.34410450751590704,-30.494371943507332
225,3,Gradual,Accuracy,10,9,-6.674822497323771,4.2885921903463,2.1416541311802693,0.4310184679437977,-16.01132360285201
226,3,Gradual,Accuracy,15,9,0.2900093694524746,4.2068514493293865,1.8618568154862898,0.4459673002137212,-1.5071303628139825
227,3,Gradual,Accuracy,20,9,6.403409061840973,4.120682866976532,2.057566697643387,0.43773655541632156,-16.011303094507518
228,3,Gradual,Accuracy,30,9,6.622473145401977,3.261084779521231,1.71607249799819,0.43036124706882295,-25.159375846254328
229,3,Gradual,Accuracy,45,9,9.271673198249196,4.122539171230797,2.2318389253156417,0.4320139432892784,-29.72198486684798
230,3,Gradual,Accuracy,10,10,1.7958342453213083,4.948764617743744,2.505295490729992,0.4268117861360199,13.512797376981517
231,3,Gradual,Accuracy,15,10,6.21596672120934,4.511468245637499,2.547066205025524,0.4124905994342847,-0.1280392438968061
232,3,Gradual,Accuracy,20,10,7.706200921651694,4.512010693133917,2.652474301174031,0.4158396480482569,-7.218789669612988
233,3,Gradual,Accuracy,30,10,9.460206250739294,4.445528351620024,2.9114592288376318,0.40437468147851935,-16.708798650041818
234,3,Gradual,Accuracy,45,10,8.961966773447383,3.7009032875939085,2.672890299428598,0.3976602729375447,-22.91895074243668
235,3,Gradual,Accuracy,10,11,-6.279829749644694,1.9461861215393177,1.5621084883205074,0.37077298411481113,-44.00417404434049
236,3,Gradual,Accuracy,15,11,-13.289946172046308,4.118651210333932,3.306482112788124,0.37198712793389455,-44.00416807662853
237,3,Gradual,Accuracy,20,11,-12.003254296071459,4.142298668576399,2.9582231794336105,0.3883894268352488,-39.37501917719188
238,3,Gradual,Accuracy,30,11,-6.612483859110717,4.548074720409563,2.3361139296865217,0.40283945067144983,-12.103208101932031
239,3,Gradual,Accuracy,45,11,2.029254787525521,4.935082363287848,2.3674929694613316,0.4083729909851453,0.6845450517965417
240,4,Sudden,Speed,10,0,1.7249466427334124,4.85226925954147,2.9410347255261797,0.3181816066665698,36.60393232737295
241,4,Sudden,Speed,15,0,3.4678057314344355,4.443948612074295,2.759216150729209,0.3143272176291506,31.05603474929926
242,4,Sudden,Speed,20,0,5.141334067181179,4.536082457594872,3.000336451042988,0.3059638106930765,23.700204009128466
243,4,Sudden,Speed,30,0,6.892430877337419,4.436026824444227,3.2100682427520972,0.29797252297482457,12.683242672734536
244,4,Sudden,Speed,45,0,8.273880897090363,3.979309772991104,3.499593029311037,0.26137749119246173,-1.3542244613612446
245,4,Sudden,Speed,10,1,-4.98777745817404,1.7906647090269634,2.0761623448236173,0.17270286267020146,-16.514184561001144
246,4,Sudden,Speed,15,1,-13.30302967118205,4.7759287070119765,5.537386512598878,0.17734133258211404,-16.51418456100022
247,4,Sudden,Speed,20,1,-11.224147440686577,4.029587547862858,4.672051495525305,0.17352281003853565,-16.51418456100106
248,4,Sudden,Speed,30,1,-8.144297810200799,2.9238888056444803,3.3900648450928488,0.1778113430280091,-16.514184560988326
249,4,Sudden,Speed,45,1,-5.980600940832467,4.5227612029258735,3.273021468042537,0.2170623381072646,15.5298664831354
250,4,Sudden,Speed,10,2,-10.608318931203353,4.486690391563763,3.4629373194752047,0.32945488770111736,-17.907842868377184
251,4,Sudden,Speed,15,2,-7.85342741315463,3.3215176492393264,2.5641999665297592,0.3214871373701981,-17.907851738825233
252,4,Sudden,Speed,20,2,-8.855603125447702,3.736200163434052,2.8861834619123763,0.3249973074399315,-17.90761106848797
253,4,Sudden,Speed,30,2,-6.756955577207441,2.8577536062378464,2.2061807948970835,0.32502711910696674,-17.90785173388387
254,4,Sudden,Speed,45,2,-7.398070008288832,3.576691235943733,2.4213011823555894,0.34891233688584006,-11.54110128380361
255,4,Sudden,Speed,10,3,-12.29703341487535,4.4870105524570025,7.570361118376143,0.00022810182609778185,1.039749325057488
256,4,Sudden,Speed,15,3,-10.63395838730787,3.8801785755206293,6.5465308113132386,0.003845277284316495,1.0397493250575867
257,4,Sudden,Speed,20,3,-12.5851351574859,4.59213404670163,7.747723324132345,0.007846085438937389,1.0397493250585859
258,4,Sudden,Speed,30,3,-10.589629116730675,3.864003651204116,6.519240646513215,0.009057368424008172,1.0397493250578576
259,4,Sudden,Speed,45,3,-1.9504757764250744,3.8981827624492906,3.1526779822596183,0.06282825943487547,54.67599804356735
260,4,Sudden,Speed,10,4,-11.22400633994681,4.135358848999617,3.775825759242462,0.259361045011696,-23.663792627153466
261,4,Sudden,Speed,15,4,-12.448403126729643,4.586474897456993,4.187720974393899,0.25059109785197803,-23.66379262715276
262,4,Sudden,Speed,20,4,-8.668823939983197,3.193930486072368,2.9162463663919893,0.25581982133199205,-23.66379262715316
