,p_id,gof,As,Bs,Af,Bf,Eps
50,691,154.6368159279005,1.0,0.0025608722595528996,1.0,0.004369950303446111,0.3416893673447957
51,692,-212.41619027486593,1.0,0.008815905935605352,0.8719110996115451,0.16828819984716606,0.1506029108868778
52,693,-216.24558599569326,0.9969270697522437,0.01680064539096359,0.9402583322245169,0.08543621534887985,0.14932392652251836
53,694,107.90604590217741,0.789688888734704,0.0187940094474677,0.7896006873633055,0.08650378715666465,0.30787164237132764
54,695,51.72302506698316,0.9927543959167079,0.009976763125997155,0.9926992492542069,0.011825112039605283,0.2715904595455599
55,696,-27.642507158235727,1.0,0.004079950618463507,0.8651675433338479,0.028317026395574905,0.22749302359530282
56,697,-64.47051463300511,1.0,0.006161706268881387,0.9465086721214595,0.016315106250360846,0.2095370772665507
57,698,-14.695008660411478,1.0,0.003948917605500056,0.22265721016596624,0.3238400597199502,0.2341627390091483
58,699,-61.75417983990506,0.9931383978478403,5.570591580063081e-06,0.9912721505757949,0.015169659331200763,0.21084491851421933
59,700,-317.6719489021205,0.9982873181801022,0.008754157975330867,0.18372390088867327,0.448151903697832,0.11907175262848263
60,701,-133.62219421818284,1.0,0.0,0.9996466180106451,0.00956522246509904,0.17959444534766028
61,702,-115.55863703572379,0.9915940435650317,0.0025219510923799576,0.6157928198839083,0.1636159995677316,0.18695586043490145
