target_x,target_y,cursor trajectory,p_id,avg errors,trial,block,Rotation,Emphasis,init errors,phase,init signed errors
-0.3,0.3,"[array([0., 0.]), array([-0.00740741, -0.0037037 ]), array([-0.01944444, -0.01296296]), array([-0.03703704, -0.02407407]), array([-0.05740741, -0.03055556]), array([-0.07592593, -0.03240741]), array([-0.08240741, -0.03240741]), array([-0.08703704, -0.03148148]), array([-0.09444444, -0.02962963]), array([-0.10185185, -0.02685185]), array([-0.10925926, -0.02407407]), array([-0.11388889, -0.0212963 ]), array([-0.1212963 , -0.01666667]), array([-0.1287037 , -0.01203704]), array([-0.13703704, -0.00555556]), array([-0.14259259, -0.00092593]), array([-0.15      ,  0.00740741]), array([-0.15740741,  0.01574074]), array([-0.16481481,  0.025     ]), array([-0.17037037,  0.03055556]), array([-0.17685185,  0.04074074]), array([-0.18333333,  0.05      ]), array([-0.18888889,  0.06018519]), array([-0.19259259,  0.06666667]), array([-0.19814815,  0.07592593]), array([-0.20462963,  0.08425926]), array([-0.21111111,  0.09259259]), array([-0.21481481,  0.09814815]), array([-0.2212963 ,  0.10462963]), array([-0.2287037 ,  0.11203704]), array([-0.23611111,  0.11759259]), array([-0.24074074,  0.1212963 ]), array([-0.24907407,  0.12685185]), array([-0.25740741,  0.13148148]), array([-0.26481481,  0.13611111]), array([-0.27222222,  0.13981481]), array([-0.27685185,  0.14259259]), array([-0.28333333,  0.14722222]), array([-0.28796296,  0.15185185]), array([-0.29259259,  0.15648148]), array([-0.29537037,  0.15925926]), array([-0.29907407,  0.16388889]), array([-0.30277778,  0.16944444]), array([-0.30555556,  0.17407407]), array([-0.30833333,  0.17777778]), array([-0.31111111,  0.18240741]), array([-0.31388889,  0.18796296]), array([-0.31574074,  0.19351852]), array([-0.31666667,  0.19722222]), array([-0.31759259,  0.2037037 ]), array([-0.31759259,  0.21018519]), array([-0.31759259,  0.21666667]), array([-0.31666667,  0.2212963 ]), array([-0.31574074,  0.22777778]), array([-0.31481481,  0.23240741])]",646,,2.0,0.0,Sudden,Speed,1.2123042005906728,Baseline,-1.2123042005906728
-0.3,0.3,[],646,,3.0,0.0,Sudden,Speed,1.2123042005906728,Baseline,
-0.3,-0.3,"[array([0., 0.]), array([-0.01481481, -0.00925926]), array([-0.04259259, -0.02777778]), array([-0.08240741, -0.05648148]), array([-0.1287037 , -0.09351852]), array([-0.15      , -0.11203704]), array([-0.15648148, -0.11759259]), array([-0.16481481, -0.12592593]), array([-0.17222222, -0.13425926]), array([-0.17962963, -0.14259259]), array([-0.18425926, -0.14814815]), array([-0.19074074, -0.15648148]), array([-0.1962963 , -0.16481481]), array([-0.20185185, -0.17314815]), array([-0.20462963, -0.1787037 ]), array([-0.20925926, -0.18703704]), array([-0.21296296, -0.19537037]), array([-0.21574074, -0.20277778]), array([-0.21851852, -0.20740741]), array([-0.2212963 , -0.21481481]), array([-0.22314815, -0.22037037]), array([-0.225     , -0.22592593]), array([-0.22592593, -0.2287037 ]), array([-0.22685185, -0.23148148]), array([-0.2287037 , -0.23518519]), array([-0.23055556, -0.23703704]), array([-0.23148148, -0.23888889]), array([-0.23425926, -0.24259259]), array([-0.23703704, -0.2462963 ]), array([-0.24074074, -0.25      ]), array([-0.24259259, -0.25185185]), array([-0.2462963 , -0.25648148])]",646,,4.0,0.0,Sudden,Speed,0.227751208017785,Baseline,0.22775120801778503
-0.3,-0.3,[],646,,5.0,0.0,Sudden,Speed,0.227751208017785,Baseline,
0.3,0.3,"[array([0., 0.]), array([ 0.00185185, -0.00277778]), array([0.01944444, 0.01666667]), array([0.05648148, 0.05648148]), array([0.11481481, 0.11018519]), array([0.14166667, 0.13240741]), array([0.15092593, 0.13888889]), array([0.16481481, 0.14907407]), array([0.17777778, 0.15833333]), array([0.19074074, 0.16666667]), array([0.19907407, 0.1712963 ]), array([0.20925926, 0.17685185]), array([0.21944444, 0.18333333]), array([0.22777778, 0.18796296]), array([0.23611111, 0.19351852]), array([0.24166667, 0.1962963 ]), array([0.24814815, 0.20092593]), array([0.25462963, 0.20555556]), array([0.26111111, 0.20833333]), array([0.26481481, 0.21018519]), array([0.26944444, 0.21203704]), array([0.27222222, 0.21388889]), array([0.27407407, 0.21481481]), array([0.275     , 0.21481481]), array([0.27592593, 0.21574074]), array([0.27592593, 0.21759259]), array([0.27592593, 0.21944444]), array([0.27592593, 0.2212963 ]), array([0.275     , 0.22407407]), array([0.275     , 0.22685185]), array([0.275     , 0.22962963]), array([0.27592593, 0.23240741])]",646,,6.0,0.0,Sudden,Speed,0.0854019683234641,Baseline,-0.08540196832346415
-0.3,-0.3,"[array([0., 0.]), array([-0.01944444, -0.0212963 ]), array([-0.05555556, -0.05462963]), array([-0.11018519, -0.10648148]), array([-0.13888889, -0.13333333]), array([-0.15092593, -0.14537037]), array([-0.16203704, -0.15648148]), array([-0.16944444, -0.16296296]), array([-0.17962963, -0.17314815]), array([-0.18796296, -0.18333333]), array([-0.1962963 , -0.19166667]), array([-0.20092593, -0.1962963 ]), array([-0.20740741, -0.20462963]), array([-0.21203704, -0.21111111]), array([-0.21759259, -0.21759259]), array([-0.21944444, -0.2212963 ]), array([-0.22407407, -0.22777778]), array([-0.22777778, -0.23425926]), array([-0.23055556, -0.23888889]), array([-0.23333333, -0.24166667]), array([-0.23518519, -0.2462963 ]), array([-0.23796296, -0.25092593]), array([-0.23888889, -0.25462963]), array([-0.24074074, -0.25740741]), array([-0.24166667, -0.26296296])]",646,,7.0,0.0,Sudden,Speed,0.0505799955171759,Baseline,0.05057999551717599
-0.3,-0.3,[],646,,8.0,0.0,Sudden,Speed,0.0505799955171759,Baseline,
0.3,-0.3,"[array([0., 0.]), array([ 0.01851852, -0.01759259]), array([ 0.05555556, -0.05185185]), array([ 0.11018519, -0.09259259]), array([ 0.15092593, -0.11851852]), array([ 0.16296296, -0.12592593]), array([ 0.1712963 , -0.13055556]), array([ 0.18240741, -0.13796296]), array([ 0.19351852, -0.14444444]), array([ 0.20277778, -0.15092593]), array([ 0.21111111, -0.15648148]), array([ 0.21944444, -0.16203704]), array([ 0.225     , -0.16574074]), array([ 0.23148148, -0.1712963 ]), array([ 0.23888889, -0.17685185]), array([ 0.24444444, -0.18148148]), array([ 0.24907407, -0.18425926]), array([ 0.2537037 , -0.18796296]), array([ 0.25740741, -0.18981481]), array([ 0.25925926, -0.19166667]), array([ 0.26111111, -0.19166667]), array([ 0.26203704, -0.19259259]), array([ 0.26388889, -0.19351852]), array([ 0.26481481, -0.19537037]), array([ 0.26666667, -0.19722222]), array([ 0.26851852, -0.20092593]), array([ 0.26944444, -0.20462963]), array([ 0.2712963 , -0.21018519]), array([ 0.27222222, -0.21388889]), array([ 0.27407407, -0.21851852]), array([ 0.275     , -0.22407407]), array([ 0.27685185, -0.22962963]), array([ 0.27777778, -0.23333333])]",646,,9.0,0.0,Sudden,Speed,0.052269190932377,Baseline,0.05226919093237708
0.3,0.3,"[array([0., 0.]), array([0.01203704, 0.01759259]), array([0.0537037, 0.0712963]), array([0.10925926, 0.13796296]), array([0.14722222, 0.17962963]), array([0.15833333, 0.19074074]), array([0.16851852, 0.20092593]), array([0.175     , 0.20740741]), array([0.18333333, 0.21666667]), array([0.19166667, 0.225     ]), array([0.19814815, 0.23240741]), array([0.2037037 , 0.23888889]), array([0.20740741, 0.24259259]), array([0.21203704, 0.24814815]), array([0.21759259, 0.2537037 ]), array([0.2212963 , 0.25833333]), array([0.22407407, 0.26111111]), array([0.2287037 , 0.26481481]), array([0.23333333, 0.26851852]), array([0.23611111, 0.27037037])]",646,,10.0,0.0,Sudden,Speed,0.0722836235740207,Baseline,-0.07228362357402071
-0.3,0.3,"[array([0., 0.]), array([-0.03240741,  0.0212963 ]), array([-0.07037037,  0.0537037 ]), array([-0.11759259,  0.08888889]), array([-0.12592593,  0.09537037]), array([-0.14351852,  0.10648148]), array([-0.15277778,  0.11111111]), array([-0.16574074,  0.11851852]), array([-0.1787037 ,  0.12592593]), array([-0.19074074,  0.13240741]), array([-0.19814815,  0.13611111]), array([-0.20833333,  0.14166667]), array([-0.21481481,  0.14537037]), array([-0.22592593,  0.15092593]), array([-0.23240741,  0.1537037 ]), array([-0.23981481,  0.15740741]), array([-0.24722222,  0.16018519]), array([-0.25462963,  0.16388889]), array([-0.25925926,  0.16574074]), array([-0.26481481,  0.16851852]), array([-0.26944444,  0.17222222]), array([-0.27314815,  0.175     ]), array([-0.275     ,  0.17777778]), array([-0.2787037 ,  0.18240741]), array([-0.28055556,  0.18703704]), array([-0.28333333,  0.19259259]), array([-0.28425926,  0.19537037]), array([-0.28703704,  0.20185185]), array([-0.28796296,  0.20833333]), array([-0.28888889,  0.21481481]), array([-0.28981481,  0.21851852]), array([-0.28981481,  0.22592593]), array([-0.29074074,  0.23148148])]",646,,11.0,0.0,Sudden,Speed,0.0205372306543659,Baseline,-0.020537230654365985
0.3,-0.3,"[array([0., 0.]), array([ 0.02962963, -0.03888889]), array([ 0.07685185, -0.07962963]), array([ 0.1037037, -0.1      ]), array([ 0.11759259, -0.11018519]), array([ 0.12592593, -0.11666667]), array([ 0.13981481, -0.125     ]), array([ 0.15277778, -0.13425926]), array([ 0.16574074, -0.14259259]), array([ 0.17407407, -0.14814815]), array([ 0.18611111, -0.15648148]), array([ 0.19814815, -0.16481481]), array([ 0.20925926, -0.17222222]), array([ 0.21666667, -0.17777778]), array([ 0.22685185, -0.18425926]), array([ 0.23611111, -0.19166667]), array([ 0.24537037, -0.19722222]), array([ 0.25      , -0.20092593]), array([ 0.25740741, -0.20555556]), array([ 0.26388889, -0.20925926]), array([ 0.26944444, -0.21296296]), array([ 0.27314815, -0.21481481]), array([ 0.27685185, -0.21851852]), array([ 0.28055556, -0.22314815]), array([ 0.28425926, -0.22777778]), array([ 0.28611111, -0.23240741])]",646,,12.0,0.0,Sudden,Speed,0.237524898066335,Baseline,0.23752489806633503
-0.3,0.3,"[array([0., 0.]), array([-0.02962963,  0.00277778]), array([-0.05462963,  0.00740741]), array([-0.08796296,  0.01944444]), array([-0.10648148,  0.02777778]), array([-0.11851852,  0.03333333]), array([-0.13055556,  0.03888889]), array([-0.14351852,  0.04537037]), array([-0.15555556,  0.05185185]), array([-0.16388889,  0.05648148]), array([-0.17592593,  0.06388889]), array([-0.18703704,  0.0712963 ]), array([-0.19814815,  0.0787037 ]), array([-0.20925926,  0.08703704]), array([-0.21944444,  0.09537037]), array([-0.22685185,  0.1       ]), array([-0.23611111,  0.10833333]), array([-0.24259259,  0.11388889]), array([-0.2537037,  0.125    ]), array([-0.25833333,  0.13148148]), array([-0.26481481,  0.14074074]), array([-0.27037037,  0.15092593]), array([-0.275     ,  0.16018519]), array([-0.27777778,  0.16666667]), array([-0.28240741,  0.17592593]), array([-0.28611111,  0.18518519]), array([-0.29074074,  0.19351852]), array([-0.29351852,  0.19907407]), array([-0.29814815,  0.20648148]), array([-0.30277778,  0.21388889]), array([-0.30648148,  0.2212963 ]), array([-0.30925926,  0.22592593]), array([-0.31203704,  0.23240741])]",646,,13.0,0.0,Sudden,Speed,0.5053980449532726,Baseline,-0.5053980449532726
0.3,0.3,"[array([0., 0.]), array([0.01296296, 0.00648148]), array([0.06481481, 0.05648148]), array([0.13981481, 0.12407407]), array([0.20462963, 0.17314815]), array([0.25092593, 0.20648148]), array([0.27592593, 0.2287037 ]), array([0.28055556, 0.23240741]), array([0.28333333, 0.23611111])]",646,,14.0,0.0,Sudden,Speed,0.0220654040772612,Baseline,-0.02206540407726124
0.3,0.3,[],646,,15.0,0.0,Sudden,Speed,0.0220654040772612,Baseline,
0.3,-0.3,"[array([0., 0.]), array([ 0.0212963 , -0.02592593]), array([ 0.08425926, -0.09351852]), array([ 0.14074074, -0.15185185]), array([ 0.18611111, -0.20277778]), array([ 0.20462963, -0.22407407]), array([ 0.21574074, -0.23518519]), array([ 0.2212963 , -0.24166667]), array([ 0.23055556, -0.25092593]), array([ 0.23888889, -0.25833333]), array([ 0.24351852, -0.26203704])]",646,,16.0,0.0,Sudden,Speed,0.0154226488047815,Baseline,0.015422648804781565
0.3,-0.3,[],646,,17.0,0.0,Sudden,Speed,0.0154226488047815,Baseline,
-0.3,0.3,"[array([0., 0.]), array([-0.03888889,  0.02222222]), array([-0.09722222,  0.07037037]), array([-0.12777778,  0.10277778]), array([-0.14074074,  0.11759259]), array([-0.15555556,  0.13611111]), array([-0.16296296,  0.14537037]), array([-0.17685185,  0.16388889]), array([-0.18703704,  0.17777778]), array([-0.19814815,  0.19074074]), array([-0.20555556,  0.19907407]), array([-0.21666667,  0.21018519]), array([0., 0.]), array([-0.02037037,  0.00740741]), array([-0.07685185,  0.04166667]), array([-0.14259259,  0.09814815]), array([-0.19444444,  0.15185185]), array([-0.20925926,  0.16944444]), array([-0.21944444,  0.18148148]), array([-0.22777778,  0.19351852]), array([-0.23611111,  0.20555556]), array([-0.24074074,  0.21203704]), array([-0.24814815,  0.22222222]), array([-0.25462963,  0.23055556]), array([-0.26111111,  0.23796296]), array([-0.26574074,  0.24166667])]",646,,18.0,0.0,Sudden,Speed,0.2188424098913409,Baseline,-0.21884240989134093
-0.3,-0.3,"[array([0., 0.]), array([-0.04166667, -0.0462963 ]), array([-0.09351852, -0.11666667]), array([-0.12314815, -0.16018519]), array([-0.13796296, -0.18240741]), array([-0.15277778, -0.20277778]), array([-0.16203704, -0.21574074]), array([-0.17314815, -0.23240741]), array([-0.18703704, -0.25092593]), array([-0.19814815, -0.26388889]), array([-0.20462963, -0.27314815]), array([-0.21481481, -0.28611111]), array([-0.225     , -0.29814815]), array([-0.23333333, -0.31018519]), array([-0.23981481, -0.31759259])]",646,,19.0,0.0,Sudden,Speed,0.0860566812526578,Baseline,0.08605668125265784
-0.3,0.3,"[array([0., 0.]), array([-0.0037037 , -0.00277778]), array([-0.01944444,  0.00555556]), array([-0.04814815,  0.02777778]), array([-0.09259259,  0.06296296]), array([-0.1287037 ,  0.09074074]), array([-0.13796296,  0.09814815]), array([-0.15277778,  0.10740741]), array([-0.16759259,  0.11666667]), array([-0.17685185,  0.12314815]), array([-0.19166667,  0.13148148]), array([-0.20555556,  0.13981481]), array([-0.22037037,  0.14907407]), array([-0.22962963,  0.1537037 ]), array([-0.24259259,  0.16203704]), array([-0.25925926,  0.17222222]), array([-0.26851852,  0.17685185]), array([-0.28055556,  0.18333333]), array([-0.29166667,  0.18888889]), array([-0.29907407,  0.19351852]), array([-0.30925926,  0.19907407]), array([-0.31851852,  0.20462963]), array([-0.32592593,  0.21018519]), array([-0.33055556,  0.21388889]), array([-0.33611111,  0.21944444]), array([-0.34074074,  0.22592593]), array([-0.34537037,  0.23333333]), array([-0.34814815,  0.24074074]), array([-0.35092593,  0.24537037]), array([-0.35277778,  0.25092593])]",646,,20.0,0.0,Sudden,Speed,0.0949820930183565,Baseline,-0.0949820930183565
0.3,0.3,"[array([0., 0.]), array([0.01574074, 0.01851852]), array([0.06388889, 0.0787037 ]), array([0.1212963 , 0.14814815]), array([0.17222222, 0.20555556]), array([0.20833333, 0.24074074]), array([0.21944444, 0.25185185]), array([0.22685185, 0.25833333]), array([0.23703704, 0.26851852]), array([0.24351852, 0.27407407])]",646,,21.0,0.0,Sudden,Speed,0.0445590991189824,Baseline,-0.044559099118982474
-0.3,0.3,"[array([0., 0.]), array([-0.01296296,  0.01111111]), array([-0.03981481,  0.03240741]), array([-0.07962963,  0.06111111]), array([-0.1  ,  0.075]), array([-0.11203704,  0.08425926]), array([-0.125     ,  0.09351852]), array([-0.13333333,  0.1       ]), array([-0.14722222,  0.10833333]), array([-0.16018519,  0.11759259]), array([-0.17314815,  0.12685185]), array([-0.18240741,  0.13333333]), array([-0.19444444,  0.14351852]), array([-0.20740741,  0.1537037 ]), array([-0.21944444,  0.16388889]), array([-0.23055556,  0.17407407]), array([-0.23703704,  0.18148148]), array([-0.24814815,  0.19166667]), array([-0.25740741,  0.20092593]), array([-0.26759259,  0.21111111]), array([-0.27314815,  0.21759259]), array([-0.28240741,  0.22685185]), array([-0.29074074,  0.23611111]), array([-0.2962963 ,  0.24166667])]",646,,22.0,0.0,Sudden,Speed,0.0010044880760757,Baseline,-0.0010044880760757707
0.3,0.3,"[array([0., 0.]), array([0.02592593, 0.02777778]), array([0.08333333, 0.08703704]), array([0.14537037, 0.14814815]), array([0.15925926, 0.16203704]), array([0.17592593, 0.1787037 ]), array([0.18888889, 0.19074074]), array([0.19722222, 0.19814815]), array([0.20925926, 0.21018519]), array([0.2212963 , 0.22222222]), array([0.23333333, 0.23333333]), array([0.24074074, 0.24074074]), array([0.25092593, 0.25092593]), array([0.25740741, 0.25648148])]",646,,23.0,0.0,Sudden,Speed,0.0235375516040594,Baseline,-0.02353755160405945
0.3,0.3,[],646,,24.0,0.0,Sudden,Speed,0.0235375516040594,Baseline,
0.3,-0.3,"[array([0., 0.]), array([ 0.0462963 , -0.03611111]), array([ 0.10092593, -0.08055556]), array([ 0.12592593, -0.10277778]), array([ 0.13888889, -0.11481481]), array([ 0.14722222, -0.12314815]), array([ 0.16296296, -0.13888889]), array([ 0.17407407, -0.15092593]), array([ 0.18518519, -0.16296296]), array([ 0.19166667, -0.1712963 ]), array([ 0.20185185, -0.18425926]), array([ 0.21203704, -0.1962963 ]), array([ 0.22037037, -0.20833333]), array([ 0.22592593, -0.21574074]), array([ 0.23425926, -0.22592593]), array([ 0.24166667, -0.23518519]), array([ 0.24814815, -0.24444444]), array([ 0.25185185, -0.25      ]), array([ 0.25740741, -0.25740741])]",646,,25.0,0.0,Sudden,Speed,0.1229719232822762,Baseline,-0.12297192328227623
0.3,-0.3,[],646,,26.0,0.0,Sudden,Speed,0.1229719232822762,Baseline,
0.3,0.3,"[array([0., 0.]), array([0.0287037 , 0.04074074]), array([0.09074074, 0.11851852]), array([0.14814815, 0.18611111]), array([0.2037037 , 0.24814815]), array([0.23888889, 0.28518519]), array([0.25      , 0.29537037])]",646,,27.0,0.0,Sudden,Speed,0.0886273979430619,Baseline,-0.08862739794306197
-0.3,0.3,"[array([0., 0.]), array([-0.01851852,  0.00555556]), array([-0.04907407,  0.02592593]), array([-0.1       ,  0.06851852]), array([-0.13981481,  0.1037037 ]), array([-0.15277778,  0.11481481]), array([-0.16481481,  0.12592593]), array([-0.17314815,  0.13425926]), array([-0.18518519,  0.1462963 ]), array([-0.19722222,  0.15833333]), array([-0.20833333,  0.17037037]), array([-0.21944444,  0.18333333]), array([-0.22592593,  0.19074074]), array([-0.23611111,  0.20277778]), array([-0.2462963 ,  0.21388889]), array([-0.25555556,  0.225     ]), array([-0.26111111,  0.23148148]), array([-0.26944444,  0.24074074]), array([-0.275    ,  0.2462963])]",646,,28.0,0.0,Sudden,Speed,0.2443595209678255,Baseline,-0.2443595209678255
-0.3,-0.3,"[array([0., 0.]), array([-0.01203704, -0.01018519]), array([-0.03518519, -0.03425926]), array([-0.07314815, -0.0712963 ]), array([-0.125     , -0.12037037]), array([-0.14259259, -0.13796296]), array([-0.15462963, -0.14907407]), array([-0.16666667, -0.16111111]), array([-0.17407407, -0.16944444]), array([-0.18611111, -0.18055556]), array([-0.19722222, -0.19166667]), array([-0.20833333, -0.20277778]), array([-0.21574074, -0.20925926]), array([-0.22592593, -0.21944444]), array([-0.23611111, -0.2287037 ]), array([-0.2462963 , -0.23796296]), array([-0.25277778, -0.24351852]), array([-0.26111111, -0.25185185])]",646,,29.0,0.0,Sudden,Speed,0.0047159821418286,Baseline,-0.00471598214182864
-0.3,-0.3,[],646,,30.0,0.0,Sudden,Speed,0.0047159821418286,Baseline,
-0.3,-0.3,[],646,,31.0,0.0,Sudden,Speed,0.0047159821418286,Baseline,
