p_id,Rotation,Emphasis,block,target_x,target_y,avg errors,trial,init errors,init signed errors,init errors degrees,init signed errors degrees
669,Gradual,Accuracy,6.0,0.0,0.0,0.30675575063388644,415.5,0.26510562599741616,0.26176970805360644,15.189433494825622,14.998299475843366
669,Gradual,Accuracy,7.0,0.0,0.0,0.1640296582950205,479.5,0.17532511201922726,0.13330678198240328,10.045388961360105,7.637915988062314
669,Gradual,Accuracy,8.0,0.0,0.0,0.8068256534841374,543.5,1.6747566987711595,-1.6670415694704417,95.95649055084999,-95.51444620352115
669,Gradual,Accuracy,9.0,0.0,0.0,0.2575891865805494,607.5,0.2677506076042005,0.23865379448184873,15.340979777784094,13.673855188592468
669,Gradual,Accuracy,10.0,0.0,0.0,0.1467029602786363,671.5,0.16409164349597088,0.09399210635054411,9.401758625684456,5.385351001430961
670,Sudden,Speed,0.0,0.0,0.0,,31.5,0.460323925795739,0.053673576100473866,26.37461815698913,3.0752693819313963
670,Sudden,Speed,1.0,0.0,0.0,0.7629169000483249,95.5,0.9230754327841443,0.7116569256300983,52.88832647074337,40.77493829986014
670,Sudden,Speed,2.0,0.0,0.0,0.2777422460233511,159.5,0.20655708828702482,0.14323324972283066,11.834849387357654,8.206660695061565
670,Sudden,Speed,3.0,0.0,0.0,0.32974842039730873,223.5,0.2206760010316115,0.15966802127534338,12.64380349893594,9.148303742282213
670,Sudden,Speed,4.0,0.0,0.0,0.19233472187491227,287.5,0.19294286709378233,0.07562544051270088,11.0548119716273,4.333018565195434
670,Sudden,Speed,5.0,0.0,0.0,0.18218228194873382,351.5,0.14618790650189328,0.04994941359585598,8.37595005841157,2.8618905881959207
670,Sudden,Speed,6.0,0.0,0.0,0.2009922449142432,415.5,0.15585830076238683,-0.059278247445354926,8.930022835765385,-3.3963933955509913
670,Sudden,Speed,7.0,0.0,0.0,0.11720285848254504,479.5,0.12237411572344278,0.03979598661567851,7.011520352598798,2.280142074637491
670,Sudden,Speed,8.0,0.0,0.0,0.5295958220354863,543.5,0.6459600235802181,-0.410539860694494,37.010783085317634,-23.52220133968326
670,Sudden,Speed,9.0,0.0,0.0,0.24135722554251288,607.5,0.21925794506759436,0.13399938411031034,12.562554877084402,7.6775991668731685
670,Sudden,Speed,10.0,0.0,0.0,0.15264731186556343,671.5,0.12652113760018227,0.058992948849709265,7.2491272036843935,3.3800469901194856
671,Gradual,Speed,0.0,0.0,0.0,,31.5,1.189579895037251,0.1649436624759485,68.15790737924995,9.450575717302213
671,Gradual,Speed,1.0,0.0,0.0,0.5670213805461438,95.5,1.1735177417299274,-0.12871888598076173,67.23761378484821,-7.375048910323309
671,Gradual,Speed,2.0,0.0,0.0,0.3565556072293262,159.5,0.7421267017770402,0.2573689100734752,42.520727875788296,14.746152325092144
671,Gradual,Speed,3.0,0.0,0.0,0.18959585658914552,223.5,0.14737693114967654,0.08327303102618182,8.44407615246658,4.771193225062176
671,Gradual,Speed,4.0,0.0,0.0,0.36845701144200466,287.5,0.6095556068005195,0.2768154868083998,34.92496364820566,15.860359097980625
671,Gradual,Speed,5.0,0.0,0.0,0.37570792537609154,351.5,0.31447274643031986,0.3036218395312171,18.01796114234505,17.396249973137074
671,Gradual,Speed,6.0,0.0,0.0,0.37733416122780034,415.5,0.3691780363984873,0.35804770289590776,21.15234337456041,20.51462224028954
671,Gradual,Speed,7.0,0.0,0.0,0.30438104812147815,479.5,0.2663131764107866,0.2547243369560162,15.258621037061024,14.594629446847991
671,Gradual,Speed,8.0,0.0,0.0,1.010297462043157,543.5,1.4491949110691211,0.0014306800737030542,83.0327520960973,0.08197193005665215
671,Gradual,Speed,9.0,0.0,0.0,0.37164586063600036,607.5,0.5599260030008861,0.3053453267068529,32.08139681158024,17.49499851434593
671,Gradual,Speed,10.0,0.0,0.0,0.2953437851154917,671.5,0.30961183255368263,0.2932324557623999,17.739451292637163,16.800982131442133
672,Sudden,Accuracy,0.0,0.0,0.0,,31.5,0.2110592682582704,0.06787868454456056,12.092805298318355,3.889162143303211
672,Sudden,Accuracy,1.0,0.0,0.0,0.6064118528035305,95.5,0.6657246791082294,0.5701995373718003,38.1432144306026,32.67002697171622
672,Sudden,Accuracy,2.0,0.0,0.0,0.4814061550311997,159.5,0.5149961863298811,0.3596890159224316,29.507107942035127,20.608662549569196
672,Sudden,Accuracy,3.0,0.0,0.0,0.49680470967090784,223.5,0.8169396784453902,0.45786722460321794,46.80719569169545,26.233859547132916
672,Sudden,Accuracy,4.0,0.0,0.0,0.3852951521295861,287.5,0.45272977654508567,0.4034232794024344,25.939505455934256,23.114451267086487
672,Sudden,Accuracy,5.0,0.0,0.0,0.3222759979913005,351.5,0.6255735398552336,0.3676471490762464,35.842723608763876,21.064629992085923
672,Sudden,Accuracy,6.0,0.0,0.0,0.3490123452909434,415.5,0.46102539448886615,0.3418655068677704,26.41480935256587,19.5874507046239
672,Sudden,Accuracy,7.0,0.0,0.0,0.2686370577830802,479.5,0.3948295109109784,0.3597466255769618,22.622064602413552,20.611963339632982
672,Sudden,Accuracy,8.0,0.0,0.0,0.6235586602646492,543.5,0.6202895492926571,-0.5219703265824774,35.539973250541294,-29.9066967442412
672,Sudden,Accuracy,9.0,0.0,0.0,0.17133975139875737,607.5,0.2219608819433851,0.21334676780782802,12.717421752357488,12.223869368146083
672,Sudden,Accuracy,10.0,0.0,0.0,0.14828226055017385,671.5,0.20737088729109246,0.15259303907896823,11.881476635662679,8.742937122299718
673,Gradual,Accuracy,0.0,0.0,0.0,,31.5,0.15964543836602446,0.08510291332738253,9.147009836889112,4.876037757926664
673,Gradual,Accuracy,1.0,0.0,0.0,0.18036796139930283,95.5,0.16031021861341427,0.11150892212429345,9.18509893936821,6.3889906157749845
673,Gradual,Accuracy,2.0,0.0,0.0,0.225524136245728,159.5,0.18551362416599046,0.015990641923889857,10.62914770688741,0.9161962939438439
673,Gradual,Accuracy,3.0,0.0,0.0,0.3014554160039126,223.5,0.22784681852348762,0.13091646009171887,13.054661076879029,7.500960632048365
673,Gradual,Accuracy,4.0,0.0,0.0,0.33120399831877756,287.5,0.30027232102901696,0.2737630249273307,17.204336699560027,15.685465915070798
673,Gradual,Accuracy,5.0,0.0,0.0,0.29969762933556393,351.5,0.4001235512084133,0.36752315203079144,22.925390768028752,21.05752548470926
673,Gradual,Accuracy,6.0,0.0,0.0,0.35493509486596814,415.5,0.5981556177659079,0.5409876356910375,34.271792390027,30.99630829385739
673,Gradual,Accuracy,7.0,0.0,0.0,0.2628995893929095,479.5,0.27573108322606354,0.2455743072703305,15.79822734942389,14.070371363438786
673,Gradual,Accuracy,8.0,0.0,0.0,0.8724432062334758,543.5,0.988574550498109,-0.6392871229689882,56.64114947758413,-36.62845404318389
673,Gradual,Accuracy,9.0,0.0,0.0,0.43761200750758933,607.5,0.5097971285271689,0.3274909324329957,29.20922387249516,18.763848257214665
673,Gradual,Accuracy,10.0,0.0,0.0,0.32852798411958756,671.5,0.41231532938937676,0.37896749204301955,23.623928202557643,21.713237866722626
674,Sudden,Speed,0.0,0.0,0.0,,31.5,0.16807809088382206,-0.07366550368061721,9.63016523625928,-4.220722456604798
674,Sudden,Speed,1.0,0.0,0.0,0.7751187628528161,95.5,0.7774434959340835,0.747010969488528,44.54423112691916,42.800575801668565
674,Sudden,Speed,2.0,0.0,0.0,0.5847644679666085,159.5,0.5678620217925608,0.5289508669195427,32.536097194479716,30.306652244275874
674,Sudden,Speed,3.0,0.0,0.0,0.4527378281085593,223.5,0.3159018095456261,0.3159018095456261,18.099840427509918,18.099840427509918
674,Sudden,Speed,4.0,0.0,0.0,0.4844463491742744,287.5,0.31629929556693637,0.3041091534512395,18.122614698946443,17.424171004052337
674,Sudden,Speed,5.0,0.0,0.0,0.33581907200570676,351.5,0.19916502441608833,0.16045604516143344,11.411315325661853,9.19345418511067
674,Sudden,Speed,6.0,0.0,0.0,0.26544933795478043,415.5,0.1610628218316045,0.14123569211568385,9.228219927418474,8.092209074837802
674,Sudden,Speed,7.0,0.0,0.0,0.26317039351354055,479.5,0.16616279439380008,0.14004675698137412,9.520426830864801,8.024088109527034
674,Sudden,Speed,8.0,0.0,0.0,1.028451561137699,543.5,1.4251743257818654,-0.8926576014343123,81.65647393770351,-51.14551311245728
674,Sudden,Speed,9.0,0.0,0.0,0.3087691953200732,607.5,0.30386169233663207,0.2435687130509979,17.409992526591726,13.95545927925519
674,Sudden,Speed,10.0,0.0,0.0,0.17116507464231853,671.5,0.18374405296249396,0.12416297123365307,10.527758745379176,7.114014223492569
675,Gradual,Speed,0.0,0.0,0.0,,31.5,0.2133580533320761,-0.038588764111530685,12.224515981055092,-2.210973320216606
675,Gradual,Speed,1.0,0.0,0.0,0.15920761667533606,95.5,0.14034963340033943,0.016490851174280417,8.041441650047783,0.9448561728646255
675,Gradual,Speed,2.0,0.0,0.0,0.14547523140821483,159.5,0.18616560260792822,-0.0439970601810434,10.666503319943958,-2.5208458593568763
675,Gradual,Speed,3.0,0.0,0.0,0.21574195586324307,223.5,0.25798442126580357,-0.08293425697635029,14.781418518655626,-4.751782901798276
675,Gradual,Speed,4.0,0.0,0.0,0.2130570199981067,287.5,0.3038992812841075,0.13046759211744458,17.41214621463841,7.475242391563862
675,Gradual,Speed,5.0,0.0,0.0,0.23149138876315367,351.5,0.21250653824613625,0.10872973026068289,12.175727760439019,6.229754651533002
675,Gradual,Speed,6.0,0.0,0.0,0.2720626535711061,415.5,0.2846773920125166,0.19699731693943606,16.310813085108453,11.287114836030725
675,Gradual,Speed,7.0,0.0,0.0,0.21364077292360142,479.5,0.2280137957658128,0.2064928095407225,13.064228168138992,11.831166486482138
675,Gradual,Speed,8.0,0.0,0.0,0.8936492129944998,543.5,1.8116372831405956,-1.2830630251964033,103.79917033250305,-73.51409619304151
675,Gradual,Speed,9.0,0.0,0.0,0.25929240487798233,607.5,0.35441497205483485,0.25805486805554173,20.30648209498905,14.78545482238787
675,Gradual,Speed,10.0,0.0,0.0,0.2055593580243689,671.5,0.2923653538011925,0.23703336131271105,16.75130084865743,13.58101120701787
676,Sudden,Accuracy,0.0,0.0,0.0,,31.5,0.12596185228804732,0.029373024603389298,7.217082515755403,1.6829503413081353
676,Sudden,Accuracy,1.0,0.0,0.0,0.48246478334556975,95.5,0.8179340398766293,0.740986650165675,46.86416840501604,42.45540773002998
676,Sudden,Accuracy,2.0,0.0,0.0,0.4583036963422298,159.5,0.9921871549424885,0.9137785499753799,56.84813646529727,52.35565432317344
676,Sudden,Accuracy,3.0,0.0,0.0,0.37532778982928466,223.5,0.6521708515676085,0.5658866086765544,37.36663731627684,32.42291436013775
