target_x,target_y,aiming_trials.thisN,aim report,aim_swipe_mouse.x,aim_swipe_mouse.y,p_id
-0.3,-0.3,10.0,68.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2574074074074074, -0.2564814814814815, -0.25555555555555554, -0.2537037037037037, -0.25277777777777777, -0.25092592592592594, -0.2490740740740741, -0.2462962962962963, -0.24444444444444444, -0.24444444444444444, -0.24444444444444444, -0.24259259259259258, -0.24166666666666667, -0.24166666666666667, -0.24166666666666667, -0.24166666666666667, -0.24166666666666667, -0.24166666666666667, -0.24074074074074073]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20277777777777778, 0.2074074074074074, 0.21203703703703702, 0.21944444444444444, 0.22407407407407406, 0.2324074074074074, 0.2388888888888889, 0.24444444444444444, 0.2490740740740741, 0.25555555555555554, 0.2611111111111111, 0.2657407407407407, 0.26851851851851855, 0.26944444444444443, 0.26944444444444443, 0.26944444444444443, 0.26944444444444443, 0.26944444444444443, 0.2712962962962963]",641
-0.3,-0.3,11.0,67.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.2851851851851852, -0.2861111111111111, -0.2861111111111111, -0.2851851851851852, -0.28425925925925927, -0.28425925925925927, -0.2824074074074074, -0.2796296296296296, -0.27870370370370373, -0.2777777777777778, -0.2777777777777778, -0.2777777777777778, -0.2777777777777778, -0.2759259259259259, -0.2740740740740741, -0.27314814814814814, -0.2722222222222222, -0.2712962962962963, -0.2712962962962963, -0.27037037037037037, -0.26851851851851855, -0.26666666666666666, -0.26481481481481484, -0.26296296296296295, -0.262037037037037, -0.262037037037037, -0.262037037037037, -0.2611111111111111, -0.25925925925925924, -0.2574074074074074, -0.25555555555555554, -0.25555555555555554, -0.2574074074074074, -0.2574074074074074, -0.2574074074074074, -0.2574074074074074, -0.2574074074074074, -0.25833333333333336]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.14351851851851852, 0.14537037037037037, 0.14722222222222223, 0.14814814814814814, 0.14814814814814814, 0.14814814814814814, 0.14722222222222223, 0.14537037037037037, 0.14351851851851852, 0.14351851851851852, 0.14537037037037037, 0.14722222222222223, 0.14722222222222223, 0.14537037037037037, 0.14444444444444443, 0.14351851851851852, 0.14444444444444443, 0.14629629629629629, 0.14814814814814814, 0.15, 0.15185185185185185, 0.1537037037037037, 0.1574074074074074, 0.16111111111111112, 0.1648148148148148, 0.16944444444444445, 0.17407407407407408, 0.17777777777777778, 0.17962962962962964, 0.1824074074074074, 0.18611111111111112, 0.1935185185185185, 0.19907407407407407, 0.19907407407407407, 0.19907407407407407, 0.19907407407407407, 0.19907407407407407, 0.20277777777777778]",641
0.3,0.3,12.0,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4703703703703704, -0.46944444444444444, -0.4675925925925926, -0.4675925925925926, -0.46944444444444444, -0.46944444444444444, -0.46944444444444444, -0.46944444444444444, -0.46944444444444444, -0.4287037037037037]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0787037037037037, -0.0787037037037037, -0.07592592592592592, -0.07314814814814814, -0.06666666666666667, -0.06296296296296296, -0.06296296296296296, -0.06296296296296296, -0.06296296296296296, -0.05648148148148148]",641
-0.3,0.3,13.0,44.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.010185185185185186, 0.011111111111111112, 0.011111111111111112, 0.011111111111111112, 0.011111111111111112, 0.011111111111111112, 0.011111111111111112, -0.05185185185185185, -0.16666666666666666, -0.22777777777777777]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.046296296296296294, -0.04722222222222222, -0.049074074074074076, -0.049074074074074076, -0.049074074074074076, -0.049074074074074076, -0.049074074074074076, -0.05555555555555555, -0.05092592592592592, -0.04722222222222222]",641
0.3,-0.3,14.0,89.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.4537037037037037, -0.4546296296296296, -0.4601851851851852, -0.462037037037037, -0.462037037037037, -0.462037037037037, -0.462037037037037, -0.44074074074074077]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.062037037037037036, -0.058333333333333334, -0.05, -0.04537037037037037, -0.04537037037037037, -0.04537037037037037, -0.04537037037037037, -0.03333333333333333]",641
0.3,-0.3,15.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.5055555555555555, -0.5111111111111111, -0.5175925925925926, -0.5212962962962963, -0.525, -0.5287037037037037, -0.5324074074074074, -0.5361111111111111, -0.537962962962963, -0.5407407407407407, -0.5425925925925926, -0.5472222222222223, -0.5527777777777778, -0.562037037037037, -0.5675925925925925, -0.5675925925925925, -0.5675925925925925, -0.5675925925925925, -0.5675925925925925, -0.5675925925925925]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.037037037037037035, -0.03518518518518519, -0.03333333333333333, -0.03333333333333333, -0.03333333333333333, -0.03148148148148148, -0.028703703703703703, -0.025925925925925925, -0.023148148148148147, -0.019444444444444445, -0.016666666666666666, -0.012962962962962963, -0.010185185185185186, -0.007407407407407408, -0.004629629629629629, -0.004629629629629629, -0.004629629629629629, -0.004629629629629629, -0.004629629629629629, -0.004629629629629629]",641
-0.3,0.3,0.0,33.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.08611111111111111, -0.08611111111111111, -0.08425925925925926, -0.08333333333333333, -0.08148148148148149, -0.07962962962962963, -0.07777777777777778, -0.07592592592592592, -0.07314814814814814, -0.0712962962962963, -0.06944444444444445, -0.06759259259259259, -0.06666666666666667, -0.06574074074074074, -0.06574074074074074, -0.06481481481481481, -0.06296296296296296, -0.06296296296296296, -0.06296296296296296, -0.06296296296296296, -0.06296296296296296, -0.06481481481481481, -0.07777777777777778, -0.08333333333333333, -0.08981481481481482, -0.09814814814814815, -0.10833333333333334, -0.11851851851851852, -0.13055555555555556, -0.14629629629629629, -0.16111111111111112, -0.17685185185185184]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021296296296296296, 0.021296296296296296, 0.024074074074074074, 0.025, 0.028703703703703703, 0.02962962962962963, 0.02962962962962963, 0.028703703703703703, 0.026851851851851852, 0.024074074074074074, 0.021296296296296296, 0.018518518518518517, 0.016666666666666666, 0.013888888888888888, 0.012037037037037037, 0.009259259259259259, 0.006481481481481481, 0.006481481481481481, 0.006481481481481481, 0.006481481481481481, 0.006481481481481481, 0.009259259259259259, 0.03796296296296296, 0.05, 0.05925925925925926, 0.06851851851851852, 0.07685185185185185, 0.08333333333333333, 0.08888888888888889, 0.09351851851851851, 0.09537037037037037, 0.09722222222222222]",642
-0.3,-0.3,1.0,56.0,"[0.0, 0.0, -0.012962962962962963, -0.011111111111111112, -0.008333333333333333, -0.005555555555555556, -0.002777777777777778, 0.0, 0.001851851851851852, 0.004629629629629629, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, 0.005555555555555556, -0.001851851851851852, -0.019444444444444445, -0.027777777777777776, -0.03518518518518519, -0.04259259259259259, -0.049074074074074076, -0.05740740740740741, -0.06666666666666667, -0.07962962962962963, -0.09259259259259259, -0.10555555555555556, -0.12037037037037036, -0.13240740740740742, -0.1425925925925926]","[0.0, 0.0, 0.03518518518518519, 0.037037037037037035, 0.03981481481481482, 0.04259259259259259, 0.044444444444444446, 0.046296296296296294, 0.049074074074074076, 0.05092592592592592, 0.05277777777777778, 0.05277777777777778, 0.05277777777777778, 0.05277777777777778, 0.05277777777777778, 0.05, 0.024074074074074074, 0.012037037037037037, -0.002777777777777778, -0.01574074074074074, -0.02962962962962963, -0.044444444444444446, -0.06018518518518518, -0.07685185185185185, -0.09166666666666666, -0.10555555555555556, -0.12129629629629629, -0.13333333333333333, -0.14444444444444443]",642
-0.3,0.3,2.0,33.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021296296296296296, 0.024074074074074074, 0.025925925925925925, 0.028703703703703703, 0.027777777777777776, 0.025925925925925925, 0.027777777777777776, 0.027777777777777776, 0.028703703703703703, 0.032407407407407406, 0.032407407407407406, 0.032407407407407406, 0.032407407407407406, 0.006481481481481481, -0.028703703703703703, -0.062037037037037036, -0.09907407407407408, -0.14166666666666666, -0.1925925925925926]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.022222222222222223, -0.03518518518518519, -0.05, -0.06296296296296296, -0.07685185185185185, -0.09537037037037037, -0.11296296296296296, -0.125, -0.13518518518518519, -0.14537037037037037, -0.14722222222222223, -0.14722222222222223, -0.14722222222222223, -0.14537037037037037, -0.12777777777777777, -0.11388888888888889, -0.10092592592592593, -0.08796296296296297, -0.07777777777777778]",642
0.3,0.3,3.0,11.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.021296296296296296, -0.023148148148148147, -0.026851851851851852, -0.028703703703703703, -0.028703703703703703, -0.028703703703703703, -0.037037037037037035, -0.000925925925925926, 0.040740740740740744, 0.09537037037037037, 0.14444444444444443]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.075, -0.0824074074074074, -0.09259259259259259, -0.09537037037037037, -0.09537037037037037, -0.09537037037037037, -0.10648148148148148, -0.06296296296296296, -0.008333333333333333, 0.05740740740740741, 0.10740740740740741]",642
0.3,-0.3,4.0,79.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.021296296296296296, 0.022222222222222223, 0.022222222222222223, 0.014814814814814815, 0.009259259259259259, 0.0, 0.0, 0.0, 0.0, 0.025, 0.0787037037037037, 0.1361111111111111, 0.2]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.010185185185185186, -0.010185185185185186, -0.010185185185185186, -0.006481481481481481, -0.002777777777777778, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, 0.001851851851851852, -0.002777777777777778, -0.021296296296296296, -0.05, -0.08611111111111111]",642
0.3,-0.3,5.0,79.0,"[0.0, 0.0, -0.021296296296296296, -0.021296296296296296, -0.017592592592592594, -0.01574074074074074, -0.014814814814814815, -0.012962962962962963, -0.011111111111111112, -0.011111111111111112, -0.011111111111111112, -0.012037037037037037, -0.014814814814814815, -0.020370370370370372, -0.024074074074074074, -0.026851851851851852, -0.030555555555555555, -0.037037037037037035, -0.040740740740740744, -0.04259259259259259, -0.04259259259259259, -0.04259259259259259, -0.05, -0.019444444444444445, 0.010185185185185186, 0.04722222222222222, 0.10648148148148148, 0.1675925925925926]","[0.0, 0.0, 0.003703703703703704, 0.003703703703703704, 0.007407407407407408, 0.009259259259259259, 0.009259259259259259, 0.010185185185185186, 0.008333333333333333, 0.006481481481481481, 0.003703703703703704, 0.001851851851851852, 0.000925925925925926, 0.000925925925925926, 0.001851851851851852, 0.002777777777777778, 0.004629629629629629, 0.005555555555555556, 0.007407407407407408, 0.008333333333333333, 0.008333333333333333, 0.008333333333333333, 0.010185185185185186, -0.01574074074074074, -0.03796296296296296, -0.06481481481481481, -0.10555555555555556, -0.14537037037037037]",642
-0.3,-0.3,6.0,56.0,"[0.0, -0.125, -0.12222222222222222, -0.11574074074074074, -0.10648148148148148, -0.09814814814814815, -0.08796296296296297, -0.0787037037037037, -0.06944444444444445, -0.06481481481481481, -0.06388888888888888, -0.06574074074074074, -0.06759259259259259, -0.06666666666666667, -0.06481481481481481, -0.06481481481481481, -0.06481481481481481, -0.06481481481481481, -0.06481481481481481, -0.06481481481481481, -0.06481481481481481, -0.06481481481481481, -0.06944444444444445, -0.1675925925925926]","[0.0, 0.14907407407407408, 0.14907407407407408, 0.14722222222222223, 0.14351851851851852, 0.1388888888888889, 0.13148148148148148, 0.12407407407407407, 0.11574074074074074, 0.10555555555555556, 0.09351851851851851, 0.0824074074074074, 0.07037037037037037, 0.062037037037037036, 0.05648148148148148, 0.05648148148148148, 0.05648148148148148, 0.05648148148148148, 0.05648148148148148, 0.05648148148148148, 0.05648148148148148, 0.05648148148148148, 0.04814814814814815, -0.05]",642
0.3,0.3,7.0,11.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.21203703703703702, -0.21481481481481482, -0.2111111111111111, -0.20925925925925926, -0.21481481481481482, -0.2175925925925926, -0.2175925925925926, -0.2175925925925926, -0.2175925925925926, -0.2175925925925926, -0.2175925925925926, -0.2175925925925926, -0.2175925925925926, -0.2175925925925926, -0.2490740740740741, -0.2490740740740741, -0.2490740740740741, -0.2490740740740741, -0.2490740740740741, -0.2490740740740741, -0.2490740740740741, -0.2490740740740741, -0.2490740740740741]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07222222222222222, 0.07222222222222222, 0.06759259259259259, 0.06481481481481481, 0.05648148148148148, 0.05277777777777778, 0.05277777777777778, 0.05277777777777778, 0.05277777777777778, 0.05277777777777778, 0.05277777777777778, 0.05277777777777778, 0.05277777777777778, 0.05277777777777778, -0.0962962962962963, -0.0962962962962963, -0.0962962962962963, -0.0962962962962963, -0.0962962962962963, -0.0962962962962963, -0.0962962962962963, -0.0962962962962963, -0.0962962962962963]",642
0.3,0.3,8.0,11.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.11018518518518519, -0.11666666666666667, -0.125, -0.13425925925925927, -0.14351851851851852, -0.14907407407407408, -0.15, -0.15092592592592594, -0.15092592592592594, -0.15092592592592594, -0.15092592592592594, -0.15092592592592594, -0.15092592592592594, -0.15092592592592594, -0.15092592592592594, -0.15092592592592594, -0.09074074074074075, 0.18518518518518517]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.013888888888888888, 0.012962962962962963, 0.010185185185185186, 0.006481481481481481, 0.000925925925925926, -0.004629629629629629, -0.011111111111111112, -0.012962962962962963, -0.012962962962962963, -0.012962962962962963, -0.012962962962962963, -0.012962962962962963, -0.012962962962962963, -0.012962962962962963, -0.012962962962962963, -0.012962962962962963, 0.06111111111111111, 0.2916666666666667]",642
0.3,-0.3,9.0,79.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.06481481481481481, -0.05740740740740741, -0.05277777777777778, -0.05277777777777778, -0.05277777777777778, -0.04722222222222222, -0.011111111111111112, 0.017592592592592594, 0.06944444444444445, 0.12777777777777777, 0.18796296296296297]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12222222222222222, 0.12777777777777777, 0.1287037037037037, 0.1287037037037037, 0.1287037037037037, 0.12407407407407407, 0.09259259259259259, 0.06944444444444445, 0.027777777777777776, -0.017592592592592594, -0.058333333333333334]",642
-0.3,-0.3,10.0,57.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.14907407407407408, -0.1398148148148148, -0.12962962962962962, -0.12962962962962962, -0.12962962962962962, -0.12962962962962962, -0.12962962962962962, -0.12962962962962962, -0.12962962962962962, -0.12962962962962962, -0.12962962962962962, -0.13240740740740742, -0.13055555555555556, -0.13148148148148148, -0.13148148148148148, -0.13148148148148148, -0.13148148148148148, -0.13148148148148148, -0.13148148148148148, -0.13148148148148148, -0.13148148148148148, -0.13148148148148148, -0.27037037037037037]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011111111111111112, 0.025925925925925925, 0.03611111111111111, 0.03611111111111111, 0.03611111111111111, 0.03611111111111111, 0.03611111111111111, 0.03611111111111111, 0.03611111111111111, 0.03611111111111111, 0.03611111111111111, 0.006481481481481481, 0.008333333333333333, 0.009259259259259259, 0.009259259259259259, 0.009259259259259259, 0.009259259259259259, 0.009259259259259259, 0.009259259259259259, 0.009259259259259259, 0.009259259259259259, 0.009259259259259259, -0.075]",642
0.3,-0.3,11.0,79.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.14166666666666666, -0.14166666666666666, -0.14166666666666666, -0.14166666666666666, -0.14351851851851852, -0.14351851851851852, -0.14444444444444443, -0.14444444444444443, -0.14444444444444443, -0.14351851851851852, -0.1425925925925926, -0.14074074074074075, -0.1398148148148148, -0.13796296296296295, -0.13703703703703704, -0.13703703703703704, -0.1361111111111111, -0.1361111111111111, -0.1361111111111111, -0.13425925925925927, -0.13148148148148148, -0.13055555555555556, -0.13055555555555556, -0.13055555555555556, -0.13055555555555556, -0.12037037037037036, -0.07314814814814814, -0.044444444444444446, -0.012962962962962963, 0.022222222222222223, 0.06574074074074074, 0.10925925925925926]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.09444444444444444, -0.09444444444444444, -0.09444444444444444, -0.09166666666666666, -0.08888888888888889, -0.08703703703703704, -0.08518518518518518, -0.0824074074074074, -0.0787037037037037, -0.07685185185185185, -0.07222222222222222, -0.06944444444444445, -0.06666666666666667, -0.06296296296296296, -0.06111111111111111, -0.058333333333333334, -0.05462962962962963, -0.05277777777777778, -0.05092592592592592, -0.04722222222222222, -0.044444444444444446, -0.044444444444444446, -0.044444444444444446, -0.044444444444444446, -0.044444444444444446, -0.05185185185185185, -0.07592592592592592, -0.09351851851851851, -0.11388888888888889, -0.13796296296296295, -0.1675925925925926, -0.19537037037037036]",642
0.3,0.3,12.0,11.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.10277777777777777, -0.10277777777777777, -0.10648148148148148, -0.10833333333333334, -0.11018518518518519, -0.1111111111111111, -0.11296296296296296, -0.11574074074074074, -0.12037037037037036, -0.12777777777777777, -0.1388888888888889, -0.15, -0.16574074074074074, -0.18055555555555555, -0.19537037037037036, -0.2074074074074074, -0.2175925925925926, -0.2212962962962963, -0.225, -0.22685185185185186, -0.22870370370370371, -0.23055555555555557, -0.23148148148148148, -0.2324074074074074, -0.2324074074074074, -0.2324074074074074, -0.2324074074074074, -0.2324074074074074, -0.2324074074074074, -0.2324074074074074, -0.2324074074074074, -0.2324074074074074, -0.2324074074074074, -0.23425925925925925]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.15185185185185185, -0.15092592592592594, -0.14814814814814814, -0.14722222222222223, -0.14629629629629629, -0.14444444444444443, -0.14074074074074075, -0.1361111111111111, -0.12962962962962962, -0.12222222222222222, -0.11296296296296296, -0.10555555555555556, -0.0962962962962963, -0.08981481481481482, -0.08611111111111111, -0.08333333333333333, -0.08148148148148149, -0.08055555555555556, -0.0787037037037037, -0.07777777777777778, -0.07777777777777778, -0.07777777777777778, -0.0787037037037037, -0.07962962962962963, -0.07962962962962963, -0.07962962962962963, -0.07962962962962963, -0.07962962962962963, -0.07962962962962963, -0.07962962962962963, -0.07962962962962963, -0.07962962962962963, -0.07962962962962963, -0.07962962962962963]",642
