,participant_id,condition,Trial,ITs,block,MTs
4565,1,Gradual,326,1.2000004227738827,5,0.2499723811633885
4566,2,Sudden,326,1.0832793531008065,5,0.24993404699489474
4567,3,Gradual,326,0.8499789154157043,5,0.13367599807679653
4568,4,Sudden,326,1.1807769476436079,5,0.17006923467852175
4569,5,Gradual,326,1.751224614214152,5,0.11003688629716635
4570,6,Sudden,326,1.516624720301479,5,0.3832952305674553
4571,7,Gradual,326,0.850086840800941,5,0.39989067148417234
4572,8,Sudden,326,0.8006085341330618,5,0.1500561444554478
4573,9,Gradual,326,0.5904681123793125,5,0.1601467605214566
4574,10,Sudden,326,3.666500450577587,5,0.24996906099841
4575,11,Gradual,326,1.1333409599028528,5,1.7331958329305053
4576,12,Sudden,326,2.7021011929027736,5,0.18018159456551075
4577,13,Gradual,326,1.933212071782691,5,0.19999402345183626
4578,0,Sudden,327,1.2608182644471526,5,0.14006566372700036
4579,1,Gradual,327,0.9500286451075226,5,0.24998294562101364
4580,2,Sudden,327,0.9666409892961383,5,0.19996329583227634
4581,3,Gradual,327,1.4500360866077244,5,4.116338717751205
4582,4,Sudden,327,0.7504892181605101,5,0.12006740854121745
4583,5,Gradual,327,20.19369913788978,5,1.6510121102910489
4584,6,Sudden,327,3.033381648361683,5,0.18311038054525852
4585,7,Gradual,327,0.9999251426197588,5,0.9166611828841269
4586,8,Sudden,327,0.9510238824877888,5,0.16990775405429304
4587,9,Gradual,327,0.850662263808772,5,2.1013640698511153
4588,10,Sudden,327,1.116670359391719,5,0.3832795340567827
4589,11,Gradual,327,1.1000039842911065,5,0.666654693428427
4590,12,Sudden,327,1.0407938109710813,5,0.1900968342088163
4591,13,Gradual,327,0.933324962140432,5,0.1833125109988032
4592,0,Sudden,328,2.6616185809252784,5,0.17013262247201055
4593,1,Gradual,328,1.233385693281889,5,0.6665940226521343
4594,2,Sudden,328,2.716484785079956,5,0.28338421415537596
4595,3,Gradual,328,1.5166132836602628,5,0.1168660563416779
4596,4,Sudden,328,0.7705040751025081,5,0.18026652466505766
4597,5,Gradual,328,16.891396911465563,5,0.13007836078759283
4598,6,Sudden,328,1.249999849125743,5,0.16662511276081204
4599,7,Gradual,328,1.0833038026466966,5,0.7166604590602219
4600,8,Sudden,328,0.7706820047460496,5,0.1900328416377306
4601,9,Gradual,328,1.1008059452287853,5,0.17012206907384098
4602,10,Sudden,328,2.066587019711733,5,0.6833171444013715
4603,11,Gradual,328,1.2000097795389593,5,0.8832747051492333
4604,12,Sudden,328,1.4910672889091074,5,0.22013625595718622
4605,13,Gradual,328,0.46673945177008136,5,0.16663250777401117
4606,0,Sudden,329,1.6510340215172619,5,0.14007471909280866
4607,1,Gradual,329,0.8833172651939094,5,0.5166591305751354
4608,2,Sudden,329,1.1166108958423138,5,0.26665626280009747
4609,3,Gradual,329,1.0993615491315722,5,0.16667526913806796
4610,4,Sudden,329,1.080681835534051,5,1.490886490792036
4611,5,Gradual,329,4.493046231684275,5,0.12006350967567414
4612,6,Sudden,329,1.3834775448776782,5,0.09982740506529808
4613,7,Gradual,329,1.166621490381658,5,0.3833740120753646
4614,8,Sudden,329,1.2308477819897234,5,6.35425641736947
4615,9,Gradual,329,1.1608817705418915,5,1.3509197435341775
4616,10,Sudden,329,1.1333273770287633,5,0.3499658009968698
4617,11,Gradual,329,0.9833466042764485,5,1.4498762134462595
4618,12,Sudden,329,1.090811921749264,5,0.17010758025571704
4619,13,Gradual,329,0.566721974892971,5,0.1499760485294246
4620,0,Sudden,330,2.2513934002490714,5,0.15007490327116102
4621,1,Gradual,330,1.0666144876740873,5,0.43328409222885966
4622,2,Sudden,330,2.166449438780546,5,0.21668460639193654
4623,3,Gradual,330,1.1333080381155014,5,0.2166680097579956
4624,4,Sudden,330,0.760532264597714,5,0.10006583272479475
4625,5,Gradual,330,1.7411611649440601,5,14.469690420432016
4626,6,Sudden,330,1.2166492906399071,5,0.1666356772184372
4627,7,Gradual,330,1.150007938966155,5,0.3500823127105832
4628,8,Sudden,330,3.532472954131663,5,0.2000811982434243
4629,9,Gradual,330,0.0,5,1.651141303125769
4630,10,Sudden,330,1.416650920175016,5,0.21666921256110072
4631,11,Gradual,330,1.3666777545586228,5,1.5333475400693715
4632,12,Sudden,330,1.4309993120841682,5,0.24017320247367024
4633,13,Gradual,330,0.4833545581295766,5,0.116625701150042
4634,0,Sudden,331,1.5311610023491085,5,0.20989580545574427
4635,1,Gradual,331,1.100011530565098,5,0.2999582246411592
4636,2,Sudden,331,1.749917747452855,5,0.3168328725732863
4637,3,Gradual,331,0.5833743098191917,5,0.14999210694804788
4638,4,Sudden,331,1.1707215255592018,5,0.8104323684237897
4639,5,Gradual,331,1.691213385318406,5,0.1001131945522502
4640,6,Sudden,331,1.2165985801257193,5,0.18334249965846539
4641,7,Gradual,331,1.2668654415756464,5,0.38307065749540925
4642,8,Sudden,331,1.3910700054839253,5,0.1400243896059692
4643,9,Gradual,331,1.2909580182749778,5,0.15005916310474277
4644,10,Sudden,331,0.9666793239302933,5,0.21664264984428883
4645,11,Gradual,331,1.283337730448693,5,1.716644159052521
4646,12,Sudden,331,1.090692086610943,5,3.3622678760439157
4647,13,Gradual,331,6.432938750340327,5,1.7666930580571716
4648,0,Sudden,332,2.2213436467573047,5,0.17013171699363738
4649,1,Gradual,332,1.2166815877426416,5,0.33330274652689695
4650,2,Sudden,332,1.0166316623799503,5,0.2833473891951144
4651,3,Gradual,332,0.5834117396734655,5,0.14998908806592226
4652,4,Sudden,332,1.0707006677985191,5,0.14000801113434136
4653,5,Gradual,332,1.491075438912958,5,0.15005463524721563
4654,6,Sudden,332,1.3666626624763012,5,0.16660488909110427
4655,7,Gradual,332,1.1332887411117554,5,2.299890611320734
4656,8,Sudden,332,1.6511594140902162,5,0.18011337565258145
4657,9,Gradual,332,1.0907744923606515,5,0.14008989138528705
4658,10,Sudden,332,1.483272953890264,5,0.23331355256959796
4659,11,Gradual,332,5.583041499834508,5,2.0498346188105643
4660,12,Sudden,332,1.461047487333417,5,0.23016589786857367
4661,13,Gradual,332,3.483122136803104,5,0.1333304557365409
4662,0,Sudden,333,0.8705466657411307,5,0.1900955616729334
4663,1,Gradual,333,1.749940989073366,5,0.6666217923630029
4664,2,Sudden,333,1.1665913062170148,5,0.21670965943485498
4665,3,Gradual,333,0.3833414684049785,5,0.15000146394595504
4666,4,Sudden,333,1.1106633716262877,5,1.1106959711760283
4667,5,Gradual,333,1.9614423100138083,5,0.1600121344672516
4668,6,Sudden,333,1.4999722298234701,5,0.19999197125434875
4669,7,Gradual,333,1.2833166010677814,5,0.4833031389862299
4670,8,Sudden,333,1.0908185625448823,5,0.33022717386484146
4671,9,Gradual,333,0.7005137524101883,5,2.521699246717617
4672,10,Sudden,333,1.0666775736026466,5,0.23328034905716777
4673,11,Gradual,333,0.8167063994333148,5,0.9332780558615923
4674,12,Sudden,333,2.421660911757499,5,0.2102418439462781
4675,13,Gradual,333,1.183250330746887,5,0.21666919714152755
4676,0,Sudden,334,0.8305670584086329,5,0.630514174932614
4677,1,Gradual,334,1.3166780262254179,5,0.46657850756309927
4678,2,Sudden,334,1.2666088733822107,5,0.29996214900165796
4679,3,Gradual,334,0.5333948512561619,5,0.13324917666614056
4680,4,Sudden,334,1.0507156939711422,5,0.16002679173834622
4681,5,Gradual,334,23.45577201701235,5,2.9219180893851444
4682,6,Sudden,334,1.2166471774689853,5,0.19997023791074753
4683,7,Gradual,334,1.316670480184257,5,0.46694977721199393
4684,8,Sudden,334,0.9507968898396939,5,0.14997313520871103
4685,9,Gradual,334,0.6404490957502276,5,0.20016964082606137
4686,10,Sudden,334,1.3665923327207565,5,0.23333951085805893
4687,11,Gradual,334,0.950011741835624,5,3.933070989791304
4688,12,Sudden,334,1.2709183553233743,5,0.21014072326943278
4689,13,Gradual,334,1.0166513278645652,5,0.19998557176768372
4690,0,Sudden,335,0.13012313237413764,5,1.801060025463812
4691,1,Gradual,335,1.7665424675215036,5,0.33333715656772256
4692,2,Sudden,335,1.4999396307393909,5,0.39999360125511885
4693,3,Gradual,335,0.03332648100331426,5,0.5166679196991026
4694,4,Sudden,335,0.8705693043302745,5,0.17008794890716672
4695,5,Gradual,335,3.8426094515016302,5,11.67783076968044
4696,6,Sudden,335,1.1167431040666997,5,0.166581345256418
4697,7,Gradual,335,1.266602534800768,5,0.39999843016266823
4698,8,Sudden,335,2.331594866234809,5,0.17009882628917694
4699,9,Gradual,335,1.1207650140859187,5,0.12007256527431309
4700,10,Sudden,335,1.5333288256078959,5,0.13329507922753692
4701,11,Gradual,335,0.6666888021863997,5,2.8331291852518916
4702,12,Sudden,335,1.3209494459442794,5,0.23017585882917047
4703,13,Gradual,335,1.3166248559818996,5,0.25000143376837514
4704,0,Sudden,336,1.8412204389460385,5,0.19002794800326228
4705,1,Gradual,336,1.9832901593763381,5,0.3499884393531829
4706,2,Sudden,336,1.0333780264481902,5,0.26680295960977674
4707,3,Gradual,336,2.049980968236923,5,0.14996101520955563
4708,4,Sudden,336,0.8205689871683717,5,0.1800428561400622
4709,5,Gradual,336,0.9706844196189195,5,0.1600948419654742
4710,6,Sudden,336,1.3999842437915504,5,0.14996839640662074
4711,7,Gradual,336,1.0333357681520283,5,0.33326199743896723
4712,8,Sudden,336,1.0307677909731865,5,0.1300988867878914
4713,9,Gradual,336,0.7005557098891586,5,0.1701404817868024
4714,10,Sudden,336,2.0832497724331915,5,0.21666106255725026
4715,11,Gradual,336,1.2500297320075333,5,4.866319464053959
4716,12,Sudden,336,1.3209793292917311,5,0.1901662601158023
4717,13,Gradual,336,2.8664999068805628,5,0.18333937528132083
4718,0,Sudden,337,2.7716939550591633,5,0.3102034176699817
4719,1,Gradual,337,1.5499405667651445,5,0.28332233615219593
4720,2,Sudden,337,1.0999795347452164,5,0.33329821890220046
4721,3,Gradual,337,1.916681684087962,5,0.09998729219660163
4722,4,Sudden,337,0.960626199375838,5,1.891079189721495
4723,5,Gradual,337,5.393638163805008,5,4.873276725993492
4724,6,Sudden,337,1.4999652882106602,5,0.16664654342457652
4725,7,Gradual,337,1.033290491439402,5,0.33340476965531707
4726,8,Sudden,337,0.7305746057536453,5,0.17010637279599905
4727,9,Gradual,337,1.0508071526419371,5,3.8626098742242903
4728,10,Sudden,337,1.1333077573217452,5,0.23331475956365466
4729,11,Gradual,337,0.00012104026973247528,5,2.383083335123956
4730,12,Sudden,337,1.0809597689658403,5,0.16992345033213496
4731,13,Gradual,337,1.1499848020603167,5,0.23332022316026269
4732,0,Sudden,338,2.0712868543341756,5,0.30013109208084643
4733,1,Gradual,338,1.5332953210454434,5,0.33367431769147515
4734,2,Sudden,338,1.4499764256179333,5,0.249966646078974
4735,3,Gradual,338,0.7499961513094604,5,0.0999888014048338
4736,4,Sudden,338,0.8906101197935641,5,0.26009986898861825
4737,5,Gradual,338,1.2409073071321473,5,0.13002463115844876
4738,6,Sudden,338,1.3332834281027317,5,0.1166603984311223
4739,7,Gradual,338,0.9666518559679389,5,0.3833314520306885
4740,8,Sudden,338,2.291626319056377,5,0.15010474273003638
4741,9,Gradual,338,1.2410899279639125,5,0.12987249763682485
4742,10,Sudden,338,1.4833233626559377,5,0.23332170210778713
4743,11,Gradual,338,0.9667632370255888,5,1.7665554471313953
4744,12,Sudden,338,3.432397491298616,5,0.3005149597302079
4745,13,Gradual,338,1.5334178099337805,5,0.2665024423858995
4746,0,Sudden,339,1.6410561739467084,5,0.17004870902746916
4747,1,Gradual,339,0.95001898589544,5,0.46663616015575826
4748,2,Sudden,339,2.233237789478153,5,0.31664391746744514
4749,3,Gradual,339,0.7166898944415152,5,0.13328358810395002
4750,4,Sudden,339,0.990619809133932,5,0.16018163925036788
4751,5,Gradual,339,18.872842058888637,5,0.1099167491775006
4752,6,Sudden,339,1.2000740729272366,5,0.14989414298906922
4753,7,Gradual,339,1.1666540894657373,5,1.916523541789502
4754,8,Sudden,339,0.6104256720282137,5,0.18011850723996758
4755,9,Gradual,339,1.4510223732795566,5,2.511729673249647
4756,10,Sudden,339,1.000058860052377,5,0.21663661301136017
4757,11,Gradual,339,0.033401872497051954,5,3.033140172250569
4758,12,Sudden,339,1.0310445898212492,5,0.2599043729715049
4759,13,Gradual,339,2.616516583865632,5,0.2666977366689025
4760,0,Sudden,340,0.2102027836954221,5,0.8504460842814296
4761,1,Gradual,340,0.0,5,1.1500284639187157
4762,2,Sudden,340,1.1833074851892889,5,0.199978387914598
4763,3,Gradual,340,0.9001059806905687,5,0.2332461280748248
4764,4,Sudden,340,1.170735108666122,5,0.8705306677147746
4765,5,Gradual,340,1.0507688174257055,5,0.24013969721272588
4766,6,Sudden,340,1.2999395104125142,5,0.13332013273611665
4767,7,Gradual,340,1.1000130400061607,5,0.49997826712206006
4768,8,Sudden,340,0.5304155296180397,5,0.15006640763022006
4769,9,Gradual,340,1.4710421145427972,5,0.12008282821625471
4770,10,Sudden,340,1.9166313004679978,5,0.19994397787377238
4771,11,Gradual,340,1.083358135074377,5,2.9997708997689188
4772,12,Sudden,340,1.4310343265533447,5,0.18014356074854732
4773,13,Gradual,340,1.1833085870021023,5,2.783134301192149
4774,0,Sudden,341,8.029129821807146e-05,5,1.9411262929206714
4775,1,Gradual,341,0.9666705706622452,5,0.26665867771953344
4776,2,Sudden,341,1.3666179892607033,5,1.5998953199014068
4777,3,Gradual,341,0.666642518248409,5,0.1666954937390983
4778,4,Sudden,341,1.801129752304405,5,0.22010818775743246
4779,5,Gradual,341,2.8221508173737675,5,0.1099110139766708
4780,6,Sudden,341,1.383289797231555,5,5.6829368197359145
4781,7,Gradual,341,0.9666594020090997,5,2.049893177114427
4782,8,Sudden,341,0.4603840163908899,5,0.19006996927782893
4783,9,Gradual,341,1.0707526383921504,5,1.1207366399466991
4784,10,Sudden,341,0.7000381532125175,5,0.26677941624075174
4785,11,Gradual,341,0.8333845464512706,5,0.8499111668206751
4786,12,Sudden,341,1.5810433821752667,5,0.1601132550276816
4787,13,Gradual,341,3.2664731633358315,5,0.3666579231976357
4788,0,Sudden,342,7.666903547942638e-05,5,1.2807232490740716
4789,1,Gradual,342,0.0,5,1.1334034418687224
4790,2,Sudden,342,1.3500183220021427,5,0.34992324095219374
4791,3,Gradual,342,0.7166702738031745,5,3.0331649892032146
4792,4,Sudden,342,0.8105594459921122,5,0.19008499709889293
4793,5,Gradual,342,7.848150562494993e-05,5,1.2208256864687428
4794,6,Sudden,342,1.0666959858499467,5,0.19997476553544402
4795,7,Gradual,342,1.1000036825425923,5,0.36667111376300454
4796,8,Sudden,342,2.992056760471314,5,0.12011301331222057
4797,9,Gradual,342,0.8507344063837081,5,0.12002698564901948
4798,10,Sudden,342,1.1667286455631256,5,0.2165421354584396
4799,11,Gradual,342,0.8835647776722908,5,0.5164303323253989
4800,12,Sudden,342,1.3610296780243516,5,0.2804650333710015
4801,13,Gradual,342,1.1332927250014109,5,0.23331992131443258
4802,0,Sudden,343,0.860542859416455,5,0.1700662161456421
4803,1,Gradual,343,1.016687504015863,5,2.3998212474398315
4804,2,Sudden,343,0.8666466642171144,5,0.2500155451707542
4805,3,Gradual,343,2.4999603061005473,5,0.13327694684267044
4806,4,Sudden,343,1.3808781267143786,5,0.22058238927274942
4807,5,Gradual,343,7.848150562494993e-05,5,7.805241059162654
4808,6,Sudden,343,1.1331634749658406,5,0.1666187741793692
4809,7,Gradual,343,1.1999780861660838,5,0.38326927181333303
4810,8,Sudden,343,1.9314264324493706,5,0.11002179374918342
4811,9,Gradual,343,1.2408659534994513,5,0.13009466091170907
4812,10,Sudden,343,1.549942075740546,5,0.2999917292036116
4813,11,Gradual,343,1.2333286446519196,5,0.8335143397562206
4814,12,Sudden,343,1.8312899954617023,5,0.26015098625794053
4815,13,Gradual,343,1.9832783420442865,5,0.2666527616338499
4816,0,Sudden,344,0.0,5,0.0
4817,1,Gradual,344,1.2000076668336987,5,0.3999631144106388
4818,2,Sudden,344,1.1166863571852446,5,0.2832625708542764
4819,3,Gradual,344,0.5333598358556628,5,0.1999567747116089
4820,4,Sudden,344,1.200805991422385,5,0.22008554940111935
4821,5,Gradual,344,1.0007642896380275,5,0.12001672270707786
4822,6,Sudden,344,1.2666538483463228,5,0.13329266477376223
4823,7,Gradual,344,0.9333384246565402,5,0.3333389675244689
4824,8,Sudden,344,0.7806008670013398,5,0.17006049118936062
4825,9,Gradual,344,0.9307089298963547,5,0.1601401197258383
4826,10,Sudden,344,1.1832788097672164,5,0.28336217952892184
4827,11,Gradual,344,2.3498960747383535,5,1.6666655601002276
4828,12,Sudden,344,1.8216871721670032,5,0.24983971659094095
4829,13,Gradual,344,1.2666817388380878,5,0.24992567045228498
4830,0,Sudden,345,1.7610496300039813,5,0.2301545545924455
4831,1,Gradual,345,2.5665987918619066,5,0.9499036811757833
4832,2,Sudden,345,1.216608239337802,5,0.38330700248479843
4833,3,Gradual,345,0.6000182321295142,5,0.18332371907308698
4834,4,Sudden,345,1.2508020822424442,5,0.1300814775750041
4835,5,Gradual,345,1.4610007003648207,5,1.541045555495657
4836,6,Sudden,345,1.166675218846649,5,0.1999572585336864
4837,7,Gradual,345,0.9335780893452466,5,0.6330433408729732
4838,8,Sudden,345,1.510975646553561,5,0.14011947298422456
4839,9,Gradual,345,0.82054224726744,5,0.2001385500188917
4840,10,Sudden,345,0.7833507098257542,5,0.31671153055503964
4841,11,Gradual,345,1.1500079385004938,5,1.616703863721341
4842,12,Sudden,345,1.2109016929753125,5,1.9716231795027852
4843,13,Gradual,345,1.583344627400038,5,0.1832614990453294
4844,0,Sudden,346,0.00011560728307813406,5,2.761625251849182
4845,1,Gradual,346,1.433310050982982,5,0.44996767258271575
4846,2,Sudden,346,1.116597312502563,5,0.5166751286014915
4847,3,Gradual,346,0.6833760910667479,5,2.583175086416304
4848,4,Sudden,346,0.8407540859188884,5,0.19035575352609158
4849,5,Gradual,346,1.2909347758395597,5,0.13007262558676302
4850,6,Sudden,346,1.1333868405781686,5,0.1666157552972436
4851,7,Gradual,346,1.133346091490239,5,0.40007026912644506
4852,8,Sudden,346,1.111006737453863,5,0.12983899214304984
4853,9,Gradual,346,0.6404726400505751,5,0.1901599213015288
4854,10,Sudden,346,0.7000429825857282,5,4.366328519769013
4855,11,Gradual,346,1.7999497731216252,5,1.4332249308936298
4856,12,Sudden,346,4.383002100512385,5,0.31017785146832466
4857,13,Gradual,346,3.36648949319806,5,0.2833258224018209
4858,0,Sudden,347,4.102456761174835,5,0.16009953699540347
4859,1,Gradual,347,1.5166262295097113,5,0.28333591925911605
4860,2,Sudden,347,1.0666298819705844,5,0.3000104436650872
4861,3,Gradual,347,0.7333845277316868,5,0.14997912663966417
4862,4,Sudden,347,0.7805006369017065,5,0.23014217894524336
4863,5,Gradual,347,1.1508322064764798,5,0.0902580232359469
4864,6,Sudden,347,1.1332956831902266,5,0.19995665503665805
4865,7,Gradual,347,1.2666124957613647,5,0.4168697581626475
4866,8,Sudden,347,1.8612986283842474,5,0.14007570454850793
4867,9,Gradual,347,0.7605358478613198,5,0.4903552196919918
4868,10,Sudden,347,1.1666441289708018,5,0.24997721053659916
4869,11,Gradual,347,1.3166846670210361,5,2.3165198592469096
4870,12,Sudden,347,2.401649923995137,5,0.2301191110163927
4871,13,Gradual,347,1.3333190459625257,5,0.3332553564814589
4872,0,Sudden,348,0.5904207713901997,5,0.5002706056693569
4873,1,Gradual,348,0.5833448537159711,5,0.30001104762777686
4874,2,Sudden,348,1.2332734069786966,5,0.2833289769478142
4875,3,Gradual,348,0.61668268032372,5,0.133327960036695
4876,4,Sudden,348,1.1006643949076533,5,0.14006626745685935
4877,5,Gradual,348,1.1808260487159714,5,0.08009254781063646
4878,6,Sudden,348,1.1833062781952322,5,0.1500541209243238
4879,7,Gradual,348,1.4333142768591642,5,2.5498165083117783
4880,8,Sudden,348,0.8106140275485814,5,0.1501744706183672
4881,9,Gradual,348,0.7605542610399425,5,3.0420546473469585
4882,10,Sudden,348,0.983407577034086,5,0.16664624167606235
4883,11,Gradual,348,0.9333468759432435,5,1.7165345894172788
4884,12,Sudden,348,1.160895655862987,5,0.2100854846648872
4885,13,Gradual,348,2.483196089043304,5,0.28333367039431323
4886,0,Sudden,349,1.2809269956778735,5,0.8003832850372419
4887,1,Gradual,349,0.8003403604961932,5,0.599626376060769
4888,2,Sudden,349,1.33324388647452,5,0.49997373949736357
4889,3,Gradual,349,0.566753329243511,5,4.266405985224992
4890,4,Sudden,349,0.8905669557861984,5,0.17037077946588397
4891,5,Gradual,349,1.5611051411833614,5,0.12003241886850446
4892,6,Sudden,349,1.3166469358839095,5,0.13332224544137716
4893,7,Gradual,349,1.4666020516306162,5,0.3833196796476841
4894,8,Sudden,349,0.9807433411478996,5,0.15008300938643515
4895,9,Gradual,349,1.6011669605504721,5,0.14019553968682885
4896,10,Sudden,349,1.3666717177256942,5,0.21663027396425605
4897,11,Gradual,349,1.7666309080086648,5,1.8165234811604023
4898,12,Sudden,349,0.810618856921792,5,0.22013685991987586
4899,13,Gradual,349,2.2165442329478537,5,0.3166574553360988
4900,0,Sudden,350,3.452175847487524,5,0.15997819451149553
4901,1,Gradual,350,1.4166252636350691,5,0.26664449111558497
4902,2,Sudden,350,1.2499080877751112,5,0.48323944956064224
4903,3,Gradual,350,2.949926061090082,5,1.5665547088719904
4904,4,Sudden,350,1.000723224831745,5,0.15013285796158016
4905,5,Gradual,350,1.0207475067581981,5,1.4609711187658831
4906,6,Sudden,350,2.9164420436136425,5,0.1501528243534267
4907,7,Gradual,350,1.283355840947479,5,0.5665921508334577
4908,8,Sudden,350,1.0707991232629865,5,1.2508207361679524
4909,9,Gradual,350,1.0408991572912782,5,0.24005970638245344
4910,10,Sudden,350,0.7832749462686479,5,0.34996942337602377
4911,11,Gradual,350,1.066616600845009,5,2.4498777226544917
4912,12,Sudden,350,4.883946596644819,5,0.30962546169757843
4913,13,Gradual,350,2.1332048878502974,5,0.33328040968899586
4914,0,Sudden,351,3.622218821430579,5,0.13020161248277873
4915,1,Gradual,351,1.0333602176979184,5,0.2999189847614616
4916,2,Sudden,351,1.2999210976995528,5,0.4333544219844043
4917,3,Gradual,351,1.1835163021460176,5,0.1330958348698914
4918,4,Sudden,351,0.7004861845634878,5,1.2107092826627195
4919,5,Gradual,351,3.8426553331082687,5,0.12004630418960005
4920,6,Sudden,351,1.3333226679824293,5,0.13338895328342915
4921,7,Gradual,351,1.1332845147699118,5,0.5999900996685028
4922,8,Sudden,351,1.7313129361718893,5,0.14996377774514258
4923,9,Gradual,351,0.9807448503561318,5,0.14008898613974452
4924,10,Sudden,351,0.7833470874466002,5,0.1333062476478517
4925,11,Gradual,351,1.5166715062223375,5,1.133216901216656
4926,12,Sudden,351,1.2110351114533842,5,0.23002100875601172
4927,13,Gradual,351,2.683221806311849,5,0.383355433482393
4928,0,Sudden,352,1.160698702908121,5,0.10007368086371571
4929,1,Gradual,352,0.9333604590501636,5,0.4499308473896235
4930,2,Sudden,352,1.0666250525973737,5,0.4832931775599718
4931,3,Gradual,352,0.550077410414815,5,0.133293850813061
4932,4,Sudden,352,3.202057749964297,5,4.072248840006068
4933,5,Gradual,352,2.5617514066398144,5,0.10007546306587756
4934,6,Sudden,352,1.3832904011942446,5,1.433247267268598
4935,7,Gradual,352,1.1666284329257905,5,0.46695521054789424
4936,8,Sudden,352,0.8106780203524977,5,1.681023761862889
4937,9,Gradual,352,0.8306038854643703,5,0.20009417785331607
4938,10,Sudden,352,3.4664674289524555,5,0.15000733500346541
4939,11,Gradual,352,3.2331638373434544,5,1.4832632951438427
4940,12,Sudden,352,1.5210403031669557,5,0.43024890730157495
4941,13,Gradual,352,1.4832492139175883,5,0.2332661927484878
4942,0,Sudden,353,7.697090040892363e-05,5,3.532068655709736
4943,1,Gradual,353,1.0333475400693715,5,0.3499745544977486
4944,2,Sudden,353,1.3166131298057735,5,0.31665478367358446
4945,3,Gradual,353,1.9666907242499292,5,0.13343059085309505
4946,4,Sudden,353,1.040714000351727,5,1.6909318282268941
4947,5,Gradual,353,5.493765545426868,5,0.11001153069082648
4948,6,Sudden,353,1.2332866881042719,5,0.13333311211317778
4949,7,Gradual,353,1.166646845638752,5,0.5666374275460839
4950,8,Sudden,353,0.7506160803604871,5,0.20005946466699243
4951,9,Gradual,353,1.0107263165991753,5,0.170120861614123
4952,10,Sudden,353,0.9999993960373104,5,0.21680534444749355
4953,11,Gradual,353,1.199946090579033,5,4.31641451548785
4954,12,Sudden,353,4.003071345388889,5,0.28989066928625107
4955,13,Gradual,353,1.4666594626114602,5,0.29996175612723164
4956,0,Sudden,354,1.1707701229024678,5,0.9505490441806614
4957,1,Gradual,354,2.433211649535224,5,1.7498652262147516
4958,2,Sudden,354,1.899906669743359,5,0.34999628737568855
4959,3,Gradual,354,0.8333479734137654,5,0.11662910087034106
4960,4,Sudden,354,1.4310903400182724,5,0.16987846745178103
4961,5,Gradual,354,3.402358974679373,5,0.15006308711599559
4962,6,Sudden,354,1.0999731961637735,5,0.13331681210547686
4963,7,Gradual,354,0.9999752487055957,5,0.44998125545680523
4964,8,Sudden,354,1.1408599163405597,5,1.4909667721949518
4965,9,Gradual,354,0.970710378838703,5,0.32020296552218497
4966,10,Sudden,354,2.2332658604718745,5,0.16662752768024802
4967,11,Gradual,354,6.049645060207695,5,1.9331766357645392
4968,12,Sudden,354,3.70257178042084,5,0.3402924342080951
4969,13,Gradual,354,3.8331329579777957,5,0.13329996930224297
4970,0,Sudden,355,1.1808502963976935,5,0.31011708930600435
4971,1,Gradual,355,1.333343495381996,5,3.5664119496941566
4972,2,Sudden,355,7.938547059893608e-05,5,1.7165400222875178
4973,3,Gradual,355,0.6166856987401843,5,0.0999987623654306
4974,4,Sudden,355,1.0606950505170971,5,0.150082147680223
4975,5,Gradual,355,1.2808649875223637,5,0.13011760159861296
4976,6,Sudden,355,0.9666920015588403,5,0.2166574401780963
4977,7,Gradual,355,1.3499706303700805,5,0.38325689639896154
4978,8,Sudden,355,1.1408632367383689,5,1.370934353210032
4979,9,Gradual,355,0.5804855593014508,5,0.16010872717015445
4980,10,Sudden,355,0.9833278898149729,5,0.23334222752600908
4981,11,Gradual,355,2.566592151299119,5,0.9332264396362007
4982,12,Sudden,355,6.174233597237617,5,0.22012569149956107
4983,13,Gradual,355,2.433235162992787,5,7.03282211709211
4984,0,Sudden,356,0.9606385749066249,5,0.15010267321486026
4985,1,Gradual,356,0.7000100817531347,5,0.28336731088347733
4986,2,Sudden,356,7.908372208476067e-05,5,1.5998548725619912
4987,3,Gradual,356,0.5833417098037899,5,1.399934075307101
4988,4,Sudden,356,1.3408478093333542,5,0.16011191252619028
4989,5,Gradual,356,1.641125848167576,5,1.360894448356703
4990,6,Sudden,356,1.216668306849897,5,2.866482762619853
4991,7,Gradual,356,1.150130185764283,5,0.6831327173858881
4992,8,Sudden,356,0.6505617469083518,5,0.20013190945610404
4993,9,Gradual,356,0.8406235661823303,5,0.03000410506501794
4994,10,Sudden,356,0.783354633487761,5,0.18330657947808504
4995,11,Gradual,356,2.983208057936281,5,2.216526137664914
4996,12,Sudden,356,3.4424615441821516,5,0.14003676548600197
4997,13,Gradual,356,1.13328880100471,5,0.43339846161234163
4998,0,Sudden,357,3.06183723884169,5,0.16010678128805012
4999,1,Gradual,357,0.7166619680356234,5,0.6166673407424241
5000,2,Sudden,357,2.149866071064025,5,0.3001323896460235
5001,3,Gradual,357,2.133326752576977,5,0.13341610180214047
5002,4,Sudden,357,0.6004312185104936,5,0.18019438325427473
5003,5,Gradual,357,1.4610170003725216,5,0.1400772137567401
5004,6,Sudden,357,1.2499651368707418,5,0.30022958293557167
5005,7,Gradual,357,0.9333417448215187,5,0.5666295802220702
5006,8,Sudden,357,0.7608389074448496,5,0.2199282799847424
