Block,p_id,Rotation,Emphasis,initsignederrors_mean,initsignederrorsdegrees_mean,initerrors_mean,initerrorsdegrees_mean,initwashoutsignederrors_mean
3,48,Sudden,Speed,1.3643947941649162,78.17406329527037,1.646578437018253,94.34199507839354,1.646578437018253
3,49,Sudden,Accuracy,0.004853446461264317,0.2780819983231494,0.17899006315182212,10.255375193379484,0.17899006315182212
3,50,Gradual,Speed,-0.04891930293503322,-2.802869594899345,0.12495401494277886,7.159337689435853,0.12495401494277886
3,51,Gradual,Accuracy,-0.027805432139476085,-1.5931339091293955,0.0976081503990533,5.592535063943938,0.0976081503990533
3,52,Sudden,Speed,0.2008762979715248,11.509364077980708,0.49111598513687105,28.13887319975238,0.49111598513687105
3,53,Sudden,Accuracy,-0.04082683399842468,-2.3392052789909545,0.21486823882273248,12.311043235951598,0.21486823882273248
3,54,Gradual,Speed,0.018697578213538707,1.0712923187515253,0.1641289664489709,9.403897073370326,0.1641289664489709
3,55,Gradual,Accuracy,-0.06924346871717142,-3.967358516340067,0.11518357956430166,6.599532978243805,0.11518357956430166
3,56,Sudden,Speed,1.420348611674159,81.3799808861952,1.4662886566809656,84.01215157572626,1.4662886566809656
3,57,Sudden,Accuracy,0.02362915386722393,1.3538507900571595,0.16668553741836697,9.55037779994239,0.16668553741836697
3,58,Gradual,Speed,0.040425772116831245,2.316226125852074,0.12332462759258239,7.065980671077591,0.12332462759258239
3,59,Gradual,Accuracy,0.03947337313078835,2.261657683539278,0.11171123793339825,6.400582457765466,0.11171123793339825
4,0,Sudden,Speed,-0.34929486344397104,-20.013121480937965,1.6112853627142347,92.31985087473167,1.6112853627142347
4,1,Sudden,Accuracy,0.6611515384269075,37.88119277044327,0.6649129501083599,38.0967057848017,0.6649129501083599
4,2,Gradual,Speed,0.0842650508199561,4.828031772438881,0.1768180541095751,10.130928242194477,0.1768180541095751
4,3,Gradual,Accuracy,-0.08970187340212238,-5.139538760358429,0.16932530789539416,9.701625507159283,0.16932530789539416
4,4,Sudden,Speed,0.9730374178874829,55.75093735326016,1.0444917141187011,59.84496695538652,1.0444917141187011
4,5,Sudden,Accuracy,-0.01607870245461175,-0.9212417906958908,0.15189530285870653,8.702959781665314,0.15189530285870653
4,6,Gradual,Speed,0.024816664165271844,1.4218901182636265,0.11117150509783964,6.36965804422333,0.11117150509783964
4,7,Gradual,Accuracy,-0.05670630765424821,-3.2490321003588187,0.13238530800366993,7.585119418149767,0.13238530800366993
4,8,Sudden,Speed,0.0661720152590212,3.791377196217198,0.15478943252475594,8.868781196893552,0.15478943252475594
4,9,Sudden,Accuracy,0.22514679704319873,12.89996124146381,0.6220053122376125,35.63827922593217,0.6220053122376125
4,10,Gradual,Speed,0.05753483934871546,3.296503469644614,0.1925039760134205,11.029665365056632,0.1925039760134205
4,11,Gradual,Accuracy,0.17250941187974875,9.884061226993591,0.21540482939656355,12.34178761115862,0.21540482939656355
4,12,Sudden,Speed,0.98331253440428,56.339658163677804,2.1357083007614728,122.36707190468906,2.1357083007614728
4,13,Sudden,Accuracy,1.2888463673641262,73.84545729073207,1.3525427227983855,77.49498962748032,1.3525427227983855
