p_id,Block,Rotation,Emphasis,avgerrors_mean,avgerrorsdegrees_mean,smoothedavgerror_mean,smoothedavgerrordegrees_mean,initerrors_mean,initerrorsdegrees_mean
31,10,Gradual,Accuracy,0.2620683597767954,0.2666775342532236,0.26206835977679543,15.015410959126402,0.1468987014036153,15.0154109591264
31,11,Gradual,Accuracy,0.35112560754289507,0.3519330150286124,0.35112560754289507,20.11801539117479,0.11044663483774014,20.11801539117479
32,0,Sudden,Speed,0.041628960806459114,0.04811995024671139,0.04162896080645912,2.385163759725627,0.036815558994862885,2.385163759725627
32,1,Sudden,Speed,0.42466872612830137,0.42466872612830137,0.4246687261283014,24.3317256983487,0.6372041090036835,24.3317256983487
32,2,Sudden,Speed,0.44535082739322485,0.44535082739322485,0.4453508273932249,25.516722812290997,0.8043702635713467,25.516722812290997
32,3,Sudden,Speed,0.4198325829294691,0.4198325829294691,0.4198325829294692,24.054635103934714,0.7485826274516433,24.054635103934714
32,4,Sudden,Speed,0.38886556982530374,0.38886556982530374,0.38886556982530374,22.28035594893972,0.5614671715374278,22.28035594893972
32,5,Sudden,Speed,0.38977036049926944,0.38977036049926944,0.38977036049926944,22.332196635900754,0.5689652602710986,22.332196635900754
32,6,Sudden,Speed,0.38874903909023834,0.38874903909023834,0.38874903909023834,22.27367922963692,0.5843922219648171,22.273679229636915
32,7,Sudden,Speed,0.3646057349197726,0.3646057349197726,0.3646057349197726,20.89036979716863,0.4621010604396515,20.89036979716863
32,8,Sudden,Speed,0.3734754306032489,0.3734754306032489,0.3734754306032489,21.39856592539723,0.6093651382209,21.398565925397225
32,9,Sudden,Speed,0.3962870903934962,0.3962638520332492,0.3962870903934962,22.705577755066685,0.5154175519735651,22.70557775506668
32,10,Sudden,Speed,0.3709640260949514,0.37080514739492704,0.37096402609495144,21.254673046421654,0.47860201405212643,21.254673046421654
32,11,Sudden,Speed,0.3995455922638175,0.39995491319584764,0.39954559226381753,22.89227615977158,0.7240389341869286,22.892276159771576
33,0,Sudden,Accuracy,0.07731793084984108,0.08345213200607593,0.07731793084984108,4.42999111838024,0.0859029428901144,4.42999111838024
33,1,Sudden,Accuracy,0.5157554770502798,0.5157554770502798,0.5157554770502799,29.550612095737428,0.8449340298945159,29.550612095737424
33,2,Sudden,Accuracy,0.4690479874123484,0.4686703994546388,0.46904798741234843,26.87447006783293,0.7637734712567298,26.874470067832927
33,3,Sudden,Accuracy,0.4811026232819076,0.48231177159326283,0.48110262328190767,27.565149826725687,0.6845910637276198,27.565149826725687
33,4,Sudden,Accuracy,0.40876478067437894,0.40296554228360887,0.408764780674379,23.420496746232672,0.6324417484121434,23.420496746232672
33,5,Sudden,Accuracy,0.35100559378130564,0.34986119289049483,0.3510055937813057,20.11113910915223,0.6078379816720098,20.11113910915223
33,6,Sudden,Accuracy,0.36896846715379544,0.3669821429093163,0.36896846715379544,21.140335941323823,0.5667577889481596,21.14033594132382
33,7,Sudden,Accuracy,0.3087191370282429,0.3076673419436805,0.3087191370282429,17.688303606639256,0.5294587066613521,17.688303606639252
33,8,Sudden,Accuracy,0.3149073925057224,0.3137302272532929,0.3149073925057224,18.042864528047545,0.4428296926588496,18.042864528047545
33,9,Sudden,Accuracy,0.35654137012938986,0.353450107847313,0.3565413701293899,20.4283157302258,0.497693905241263,20.428315730225798
33,10,Sudden,Accuracy,0.31820056379205525,0.31880085280842385,0.31820056379205525,18.231549343968084,0.5131998492068536,18.231549343968084
33,11,Sudden,Accuracy,0.46061601652822254,0.45993486043502985,0.4606160165282226,26.391353723195323,0.6381360117116939,26.391353723195323
34,0,Gradual,Speed,0.060447951180867265,0.06577479460804393,0.06044795118086727,3.4634124828765356,0.036815558994862885,3.463412482876535
34,1,Gradual,Speed,0.08232160432144846,0.09089288149135168,0.08232160432144847,4.716680490364916,0.1057321445605452,4.716680490364916
34,2,Gradual,Speed,0.06076711689323745,0.06829727773268031,0.06076711689323746,3.4816993311606335,0.08813440298589789,3.4816993311606335
34,3,Gradual,Speed,0.11231218695464976,0.12581500335688117,0.11231218695464977,6.435014300385694,0.11835229440983096,6.435014300385693
34,4,Gradual,Speed,0.14164632863909965,0.1587589421527351,0.14164632863909968,8.115736814543453,0.13785320161533127,8.115736814543453
34,5,Gradual,Speed,0.2029246313090967,0.1994154576883419,0.2029246313090967,11.626724933259526,0.16483986484016316,11.626724933259524
34,6,Gradual,Speed,0.29161879842078403,0.29048865057980106,0.29161879842078403,16.70852637618724,0.2548916349627368,16.70852637618724
34,7,Gradual,Speed,0.3199436744813888,0.31429730352884055,0.3199436744813888,18.331422229691036,0.3644983758420564,18.331422229691036
34,8,Gradual,Speed,0.3958901361595779,0.3908664468704624,0.3958901361595779,22.682833952803318,0.5611668532815125,22.682833952803314
34,9,Gradual,Speed,0.4328288568911689,0.43126535772858127,0.43282885689116896,24.799266751335878,0.6013204737902552,24.799266751335878
34,10,Gradual,Speed,0.4237917254993761,0.42197581820141267,0.4237917254993761,24.281477263680962,0.5890486278164424,24.281477263680962
34,11,Gradual,Speed,0.4803101368521869,0.48035363830882066,0.4803101368521869,27.519743698981298,0.6749515496331325,27.519743698981294
35,0,Gradual,Accuracy,0.07392840573954437,0.07992644713038145,0.07392840573954437,4.235785635006624,0.036815558994862885,4.235785635006624
35,1,Gradual,Accuracy,0.09460249262342621,0.09717685247074868,0.09460249262342622,5.420323558739826,0.08044486512658573,5.420323558739825
35,2,Gradual,Accuracy,0.1332665065883122,0.136554347307677,0.1332665065883122,7.63560837796267,0.09320828807892564,7.635608377962669
35,3,Gradual,Accuracy,0.16848449851540398,0.17035675671171438,0.168484498515404,9.653450678310833,0.09274573610150282,9.653450678310833
35,4,Gradual,Accuracy,0.14524393987986747,0.14558209314903972,0.14524393987986747,8.321864754968272,0.1311208877195338,8.32186475496827
35,5,Gradual,Accuracy,0.1398623074347862,0.141254464282949,0.1398623074347862,8.013519928974445,0.16081016278391924,8.013519928974445
35,6,Gradual,Accuracy,0.17446278939320722,0.1761077672103013,0.17446278939320722,9.995981514310518,0.12964723329267203,9.995981514310518
35,7,Gradual,Accuracy,0.24815628882303775,0.24789656578965233,0.24815628882303778,14.218308009189547,0.24810163393322227,14.218308009189547
35,8,Gradual,Accuracy,0.2488368704364982,0.24933884049038,0.2488368704364982,14.257302463255034,0.3073052014052302,14.257302463255034
35,9,Gradual,Accuracy,0.2498191243481464,0.2545828172254634,0.24981912434814643,14.313581466802693,0.07580337176807317,14.313581466802693
35,10,Gradual,Accuracy,0.24679470242939572,0.2502748382516205,0.24679470242939572,14.14029485539142,0.10538554699714983,14.140294855391419
35,11,Gradual,Accuracy,0.2805846034488797,0.2790504659591899,0.2805846034488797,16.076313573972648,0.06135925094248864,16.076313573972648
36,0,Sudden,Speed,0.0387952078214802,0.04288894700903446,0.03879520782148021,2.222801673503737,0.02454371302105001,2.2228016735037364
36,1,Sudden,Speed,0.5447192424336167,0.5444446084572292,0.5447192424336168,31.210113611009742,1.0814450906441102,31.210113611009742
36,2,Sudden,Speed,0.4544631379392433,0.4544631379392433,0.4544631379392433,26.038819748190402,0.7222176708976724,26.038819748190402
36,3,Sudden,Speed,0.39211266511596354,0.3903797871133234,0.3921126651159636,22.466400804771336,0.8285563158115555,22.466400804771336
36,4,Sudden,Speed,0.12548736051460482,0.14306351329825986,0.12548736051460482,7.189896139723471,0.3436117122914518,7.18989613972347
36,5,Sudden,Speed,0.04688605042385554,0.05386550516848431,0.04688605042385554,2.6863728073244872,0.0859029428901144,2.686372807324487
36,6,Sudden,Speed,0.14416152197159698,0.1621244478953235,0.144161521971597,8.259846777154994,0.1790661570494414,8.259846777154994
36,7,Sudden,Speed,0.042416928361751066,0.04710454600527092,0.042416928361751066,2.4303109750370973,0.024543713021050007,2.4303109750370973
36,8,Sudden,Speed,0.06221693251440079,0.07301035567552859,0.062216932514400795,3.5647676473254304,0.07363109691630151,3.56476764732543
36,9,Sudden,Speed,0.05598420433201792,0.06330863313027085,0.05598420433201792,3.207658627622647,0.07363109757484602,3.207658627622647
36,10,Sudden,Speed,0.04228454029228368,0.04768499618886024,0.04228454029228368,2.4227256973987314,0.036815558994862885,2.422725697398731
36,11,Sudden,Speed,0.09230586410293452,0.11043892044688851,0.09230586410293454,5.2887364374062775,0.18407771133916193,5.2887364374062775
37,0,Sudden,Accuracy,0.0631101246018795,0.06996617324281243,0.0631101246018795,3.61594378423244,0.07363109691630151,3.6159437842324396
37,1,Sudden,Accuracy,0.13631735161731393,0.15121639368549522,0.13631735161731395,7.810408922072936,0.655435218988305,7.810408922072935
37,2,Sudden,Accuracy,0.2712759167018853,0.2672214147397729,0.2712759167018853,15.542965110560507,0.7117670947985606,15.542965110560507
37,3,Sudden,Accuracy,0.29807154631925276,0.3011595480179236,0.2980715463192528,17.078241597031415,0.4049709388677937,17.07824159703141
37,4,Sudden,Accuracy,0.2659431065536521,0.29116189678096643,0.2659431065536521,15.23741759612221,0.3558835549725422,15.237417596122208
37,5,Sudden,Accuracy,0.2426240451148959,0.24355569996192622,0.24262404511489594,13.901333793475215,0.40999829095096896,13.901333793475215
37,6,Sudden,Accuracy,0.13496562051729769,0.1612668629622054,0.1349656205172977,7.732960435005429,0.20137690873760555,7.732960435005428
37,7,Sudden,Accuracy,0.2464483307277666,0.2482422835950113,0.24644833072776662,14.120449218745307,0.31182352250192147,14.120449218745307
37,8,Sudden,Accuracy,0.2564620397081795,0.24189367894894598,0.2564620397081795,14.694192480595216,0.4417864774477768,14.694192480595214
37,9,Sudden,Accuracy,0.10861115675716612,0.12847115557671038,0.10861115675716612,6.222960890219412,0.14726217275917877,6.222960890219412
37,10,Sudden,Accuracy,0.12442501837562642,0.15061261080574836,0.12442501837562642,7.129028418761108,0.23316509556368567,7.1290284187611075
37,11,Sudden,Accuracy,0.071675485108791,0.08183669604942263,0.07167548510879101,4.106702791286505,0.11044663483774014,4.106702791286505
38,0,Gradual,Speed,0.049686550469278654,0.05760288024196941,0.049686550469278654,2.846829640453427,0.036815558994862885,2.8468296404534263
38,1,Gradual,Speed,0.05261018393631107,0.059589675375426775,0.052610183936311075,3.0143414989575845,0.08599760226348217,3.0143414989575845
38,2,Gradual,Speed,0.1201130345808448,0.13715330799899925,0.12011303458084481,6.881969945991317,0.1347005618495314,6.881969945991316
38,3,Gradual,Speed,0.19014573057523332,0.21179669478995436,0.19014573057523332,10.894547854392524,0.1691009284447747,10.894547854392524
38,4,Gradual,Speed,0.24276535811690764,0.2624317062414477,0.24276535811690764,13.90943043208081,0.3060682310166972,13.909430432080809
38,5,Gradual,Speed,0.20618116508593046,0.21744236088207217,0.20618116508593046,11.813310574513899,0.3377016772882739,11.813310574513899
38,6,Gradual,Speed,0.23524440435839683,0.2497257237414987,0.23524440435839686,13.478511523805087,0.3064322639276523,13.478511523805087
38,7,Gradual,Speed,0.22462480035938917,0.2406025896184207,0.2246248003593892,12.870053034561698,0.3671697584103519,12.870053034561698
38,8,Gradual,Speed,0.2483991758658533,0.26066989459696854,0.24839917586585333,14.232224411641292,0.3054280366284202,14.23222441164129
38,9,Gradual,Speed,0.42596450716742884,0.4171108499990913,0.4259645071674289,24.40596848306378,0.5899696254578655,24.405968483063777
38,10,Gradual,Speed,0.3631526066634055,0.36156643360410745,0.3631526066634055,20.807111680987592,0.41724278418306204,20.80711168098759
38,11,Gradual,Speed,0.5071905754526776,0.5051608530606733,0.5071905754526776,29.059879382249964,0.7117670901887492,29.05987938224996
39,0,Gradual,Accuracy,0.07294468679262796,0.0741572081880713,0.07294468679262796,4.17942269112126,2.1073424255447017e-08,4.1794226911212595
39,1,Gradual,Accuracy,0.0802260749473063,0.0846826971577632,0.0802260749473063,4.596615501380879,0.09597550134084123,4.596615501380879
39,2,Gradual,Accuracy,0.08122167759084278,0.0827592323400435,0.08122167759084278,4.653659330927588,0.09078333527513148,4.653659330927588
39,3,Gradual,Accuracy,0.11826079130848668,0.12217757499641357,0.1182607913084867,6.775844223853697,0.1168670018345365,6.775844223853696
39,4,Gradual,Accuracy,0.15602564072869976,0.15970552968929821,0.1560256407286998,8.93961070957898,0.1336389898466704,8.939610709578979
39,5,Gradual,Accuracy,0.1550179255470821,0.1578549900813018,0.15501792554708213,8.881872882721028,0.20216603697014418,8.881872882721028
39,6,Gradual,Accuracy,0.17058445847981535,0.17284648812014725,0.17058445847981538,9.773769521418048,0.22868920268372459,9.773769521418048
39,7,Gradual,Accuracy,0.19646732502610864,0.20742137911932731,0.19646732502610867,11.256748536221004,0.2607238951904203,11.256748536221002
39,8,Gradual,Accuracy,0.2752197366065297,0.27802816802246544,0.2752197366065297,15.76892934625632,0.39423683267701093,15.768929346256318
39,9,Gradual,Accuracy,0.2510897489220052,0.26112059927297543,0.2510897489220052,14.386382892230412,0.317188307821182,14.38638289223041
39,10,Gradual,Accuracy,0.23272415150642314,0.24694171749146349,0.23272415150642317,13.334111672081187,0.2569941049928027,13.334111672081185
39,11,Gradual,Accuracy,0.4346982830092485,0.43487700717921995,0.43469828300924857,24.906376978013366,0.3681554002878106,24.906376978013363
40,0,Sudden,Speed,0.05817708080622043,0.06768474080981123,0.05817708080622044,3.3333011945879796,0.0859029428901144,3.333301194587979
40,1,Sudden,Speed,0.5126712179839106,0.5126712179839106,0.5126712179839107,29.37389706830951,1.804130709660012,29.373897068309507
40,2,Sudden,Speed,0.5270150308282712,0.5270150308282712,0.5270150308282712,30.19573700641691,1.8523135316252994,30.19573700641691
40,3,Sudden,Speed,0.5162225436645059,0.5162225436645059,0.5162225436645059,29.577373041484048,1.8195614077304252,29.577373041484044
40,4,Sudden,Speed,0.5167111623077718,0.5167111623077718,0.5167111623077719,29.60536882753459,1.8030842597517123,29.605368827534587
40,5,Sudden,Speed,0.5118383626239024,0.5118383626239024,0.5118383626239025,29.32617797123619,1.7799236845602437,29.326177971236188
40,6,Sudden,Speed,0.5162444144960049,0.5162444144960049,0.5162444144960049,29.578626147823375,1.7762100172272879,29.578626147823375
40,7,Sudden,Speed,0.5086824809862371,0.5086824809862371,0.5086824809862371,29.145359272755133,1.9443371814797692,29.145359272755133
40,8,Sudden,Speed,0.504661812606808,0.504661812606808,0.5046618126068081,28.914991943792142,1.7947612385928196,28.914991943792142
40,9,Sudden,Speed,0.5177698087892643,0.5177698087892643,0.5177698087892644,29.666024802920486,1.6956553274012771,29.666024802920482
40,10,Sudden,Speed,0.5055513431759319,0.5055513431759319,0.505551343175932,28.965958291150812,1.3762079527368634,28.96595829115081
40,11,Sudden,Speed,0.054779062999060484,0.06363727190439597,0.05477906299906049,3.138609115527416,0.049087404968675766,3.138609115527416
41,0,Sudden,Accuracy,0.07666109039573595,0.07784483147692818,0.07666109039573595,4.3923569325465595,0.012271867047237133,4.3923569325465595
41,1,Sudden,Accuracy,0.3020582513295132,0.30534436491350875,0.3020582513295132,17.306662968282993,0.4581175579704369,17.306662968282993
41,2,Sudden,Accuracy,0.18283170791971326,0.18780698871281834,0.1828317079197133,10.475485224968159,0.0859029428901144,10.475485224968159
41,3,Sudden,Accuracy,0.16697560052879704,0.18130004876740802,0.16697560052879704,9.566997191962468,0.11044663483774014,9.566997191962466
41,4,Sudden,Accuracy,0.14330424374066691,0.15669683362098127,0.14330424374066691,8.21072835265426,0.1377903004405164,8.21072835265426
41,5,Sudden,Accuracy,0.12517446305061192,0.1315606931042813,0.12517446305061194,7.171968435616332,0.07363109691630151,7.171968435616331
41,6,Sudden,Accuracy,0.1118135354260235,0.11440505595508299,0.1118135354260235,6.406443672347662,0.04908740496867576,6.406443672347661
41,7,Sudden,Accuracy,0.09799627054678753,0.10599656830756328,0.09799627054678753,5.614772710353102,0.09817478886392728,5.614772710353101
41,8,Sudden,Accuracy,0.09925014834181056,0.10589611054195673,0.09925014834181056,5.686614616033092,0.07363109691630151,5.686614616033091
41,9,Sudden,Accuracy,0.09601878273626635,0.10121342782578814,0.09601878273626636,5.501471004771672,0.0439731686480029,5.501471004771672
41,10,Sudden,Accuracy,0.09241673000713906,0.09794300559709766,0.09241673000713906,5.295088585809099,0.07363109691630151,5.295088585809098
41,11,Sudden,Accuracy,0.08570270626755741,0.08944756585857404,0.08570270626755742,4.910403361980428,0.036815558994862885,4.910403361980428
42,0,Gradual,Speed,0.1597032061843908,0.16382269184825982,0.15970320618439082,9.150319689073182,0.1695887228993422,9.15031968907318
42,1,Gradual,Speed,0.16919693836523214,0.175686388795489,0.16919693836523214,9.694270474862922,0.21492285245174014,9.69427047486292
42,2,Gradual,Speed,0.20988840211126614,0.21612608611491635,0.20988840211126614,12.025719609720268,0.2196207015964312,12.025719609720266
42,3,Gradual,Speed,0.2949422650740358,0.29077240249388137,0.2949422650740358,16.898946988771037,0.3532089364781604,16.898946988771037
42,4,Gradual,Speed,0.3527198009628709,0.3516382943540287,0.352719800962871,20.20935594586694,0.47503120236241436,20.209355945866935
42,5,Gradual,Speed,0.35159722895839807,0.34856207342675416,0.3515972289583981,20.1450373078111,0.5624191215206412,20.1450373078111
42,6,Gradual,Speed,0.22608640906471902,0.23283941060772637,0.22608640906471905,12.95379704467668,0.4629216979074721,12.953797044676678
42,7,Gradual,Speed,0.2796814277619381,0.28041794498258915,0.2796814277619381,16.02456541895207,0.4573919075900986,16.02456541895207
42,8,Gradual,Speed,0.3790322828457761,0.3761724440463739,0.37903228284577617,21.716950106271845,0.5475788201403754,21.716950106271845
42,9,Gradual,Speed,0.4860613524116091,0.4841056072298847,0.4860613524116091,27.84926407760616,0.8165876993423555,27.849264077606158
42,10,Gradual,Speed,0.4533067152071722,0.4526085855583467,0.45330671520717225,25.972561606309743,0.6606189888393322,25.97256160630974
42,11,Gradual,Speed,0.27398697987058307,0.27908206987088957,0.27398697987058307,15.698297588120251,0.5645049365273611,15.69829758812025
43,0,Gradual,Accuracy,0.05291520491558911,0.056770987611765515,0.05291520491558912,3.031817913733164,0.036815558994862885,3.031817913733164
43,1,Gradual,Accuracy,0.07976559052533934,0.0917955286220997,0.07976559052533935,4.570231687470652,0.08826652209894019,4.570231687470652
43,2,Gradual,Accuracy,0.10006179641333694,0.1091890851426517,0.10006179641333696,5.733118624981485,0.10410465993197335,5.733118624981485
43,3,Gradual,Accuracy,0.1410739164520889,0.14817811032021483,0.1410739164520889,8.082940012085881,0.152501406685891,8.082940012085881
43,4,Gradual,Accuracy,0.1488384887760208,0.1523335573185779,0.14883848877602082,8.527817235971266,0.22160705969765926,8.527817235971266
43,5,Gradual,Accuracy,0.15768666882599747,0.16426601055110845,0.1576866688259975,9.034780609206784,0.24149828411297888,9.034780609206784
43,6,Gradual,Accuracy,0.0956334842684674,0.10370602159039854,0.09563348426846742,5.479395028713936,0.18572060648679448,5.4793950287139355
43,7,Gradual,Accuracy,0.11323361100008845,0.12504296023035177,0.11323361100008847,6.487808009331202,0.15080261450461074,6.487808009331202
43,8,Gradual,Accuracy,0.12882498803692122,0.14720542975080583,0.12882498803692122,7.381128110338906,0.17110884952854313,7.3811281103389055
43,9,Gradual,Accuracy,0.19562200255365514,0.21614920348554026,0.19562200255365517,11.208315126221853,0.14726217275917877,11.208315126221853
43,10,Gradual,Accuracy,0.17367878320714703,0.19516513055300785,0.17367878320714705,9.951061268737122,0.15953401873299167,9.95106126873712
43,11,Gradual,Accuracy,0.16069886091929922,0.1757836133120805,0.16069886091929922,9.20736650323565,0.11044663483774014,9.207366503235649
44,0,Sudden,Speed,0.07759395190169305,0.0928900130378073,0.07759395190169305,4.44580595970812,0.0786584489994768,4.445805959708119
44,1,Sudden,Speed,0.5217328282178896,0.5212498983422998,0.5217328282178897,29.89308909030906,1.2905798860454947,29.893089090309058
44,2,Sudden,Speed,0.4894382820240834,0.4894722023316098,0.4894382820240834,28.042747892113688,0.8838955064920755,28.042747892113685
44,3,Sudden,Speed,0.4812900531574812,0.4812900531574812,0.4812900531574812,27.575888767550715,0.9116478986302489,27.575888767550712
44,4,Sudden,Speed,0.4798432775327103,0.4798432775327103,0.47984327753271033,27.49299463034894,0.9240407105910059,27.492994630348935
44,5,Sudden,Speed,0.4827930774087746,0.4827930774087746,0.48279307740877464,27.66200571365564,0.917665228148112,27.662005713655635
44,6,Sudden,Speed,0.48665324470846755,0.4867700459081828,0.4866532447084676,27.883177008142454,0.7967646794925018,27.883177008142454
44,7,Sudden,Speed,0.49354986124305356,0.4927547104647577,0.4935498612430536,28.278324028494374,0.8222137032945205,28.27832402849437
44,8,Sudden,Speed,0.48847527696014564,0.48847527696014564,0.4884752769601457,27.98757176630033,1.066581284507864,27.987571766300327
44,9,Sudden,Speed,0.4892592882323945,0.4892592882323945,0.4892592882323945,28.03249230329087,0.7824811396639167,28.03249230329087
44,10,Sudden,Speed,0.4823223034275104,0.4823682637140058,0.4823223034275104,27.63503235142463,0.7970773376019403,27.635032351424627
44,11,Sudden,Speed,0.26691673500292823,0.2690026565019467,0.2669167350029283,15.2932023970796,0.3067961704187462,15.2932023970796
45,0,Sudden,Accuracy,0.06308639498959336,0.0694785994383367,0.06308639498959337,3.614584177598963,0.049087404968675766,3.614584177598963
45,1,Sudden,Accuracy,0.5029446059167478,0.5036532274952733,0.5029446059167479,28.816603247900066,1.2961276329594182,28.816603247900066
45,2,Sudden,Accuracy,0.5004242965379642,0.5003303212543577,0.5004242965379642,28.67220015742852,1.3056720152157524,28.672200157428517
45,3,Sudden,Accuracy,0.5078399877364052,0.5078399877364052,0.5078399877364053,29.097087965271506,1.2501716648967356,29.097087965271502
45,4,Sudden,Accuracy,0.47047304571980597,0.47066397148498357,0.470473045719806,26.956119894410303,1.4169184701094413,26.956119894410303
45,5,Sudden,Accuracy,0.45542321651583456,0.45542321651583456,0.4554232165158346,26.09382819863001,1.4429763446207131,26.09382819863001
45,6,Sudden,Accuracy,0.4507141926156036,0.4506914068753284,0.45071419261560364,25.824021003520542,1.0757445486840362,25.82402100352054
45,7,Sudden,Accuracy,0.43286531526733607,0.4325255825598679,0.4328653152673361,24.801355662418157,0.9514643874009179,24.801355662418157
45,8,Sudden,Accuracy,0.4493236098288723,0.4494779750139328,0.4493236098288724,25.7443464787773,0.8142886742617891,25.744346478777295
45,9,Sudden,Accuracy,0.48150837205482805,0.48080843159736614,0.48150837205482805,27.58839751895664,0.9336118887400805,27.588397518956636
45,10,Sudden,Accuracy,0.41313638762826943,0.41006409617530387,0.4131363876282695,23.67097137438064,0.8204099261081835,23.67097137438064
45,11,Sudden,Accuracy,0.44324565748797373,0.43969689789839517,0.4432456574879738,25.39610546156215,0.5890486284749868,25.39610546156215
46,0,Gradual,Speed,0.05951556445995818,0.06734796350649994,0.05951556445995818,3.4099906588944027,0.07363109691630151,3.4099906588944022
46,1,Gradual,Speed,0.07562238492580585,0.08288820716604338,0.07562238492580585,4.332843492962413,0.10595578467077764,4.332843492962412
46,2,Gradual,Speed,0.09097879057421737,0.10086492200717016,0.09097879057421737,5.2127007251072515,0.1025331625850379,5.212700725107251
46,3,Gradual,Speed,0.1359591517939181,0.15016712330663665,0.1359591517939181,7.7898855839700225,0.15539055396560034,7.7898855839700225
46,4,Gradual,Speed,0.14048751244151397,0.15256685613451268,0.14048751244151397,8.049341537190395,0.20712698773646454,8.049341537190394
46,5,Gradual,Speed,0.258704568838049,0.2606444616251183,0.258704568838049,14.822679935171884,0.28974844536361655,14.822679935171884
46,6,Gradual,Speed,0.3122383590887438,0.311311852626156,0.3122383590887438,17.88994017787529,0.4615126220587596,17.88994017787529
46,7,Gradual,Speed,0.3561997033586072,0.3516546953669278,0.3561997033586072,20.408739666260086,0.4392646832038192,20.408739666260086
46,8,Gradual,Speed,0.43779065965496605,0.43691183823963603,0.43779065965496605,25.0835571084778,1.2795864097612921,25.083557108477798
46,9,Gradual,Speed,0.4502522167939524,0.4502522167939524,0.45025221679395244,25.79755173870284,0.7391039217415889,25.79755173870284
46,10,Gradual,Speed,0.4099695178682915,0.4099695178682915,0.40996951786829156,23.489523102866297,0.6725687809507485,23.489523102866293
46,11,Gradual,Speed,0.46446991499315093,0.4637494239977938,0.46446991499315093,26.612165839907668,0.6504078583440512,26.612165839907664
47,0,Gradual,Accuracy,0.12646765000583418,0.13286480384894356,0.12646765000583418,7.24606259027194,0.07363109691630151,7.246062590271939
47,1,Gradual,Accuracy,0.10346727182635257,0.11020512497771491,0.10346727182635258,5.928237993382852,0.09610253673724607,5.928237993382851
47,2,Gradual,Accuracy,0.11172107294773859,0.12525324063694437,0.11172107294773859,6.4011459625786165,0.10425236774818335,6.401145962578616
47,3,Gradual,Accuracy,0.1419214869254741,0.15309926360884826,0.1419214869254741,8.13150222305076,0.13298090357253597,8.13150222305076
47,4,Gradual,Accuracy,0.18559666889666734,0.20673343816865777,0.18559666889666734,10.633905819465996,0.20076620095372769,10.633905819465996
47,5,Gradual,Accuracy,0.15094383442627404,0.16269497300417288,0.15094383442627407,8.648444656147003,0.14583164468077803,8.648444656147003
47,6,Gradual,Accuracy,0.22061589034090606,0.22922271950648643,0.22061589034090606,12.640359410054902,0.24706545670990684,12.640359410054902
47,7,Gradual,Accuracy,0.2729731570412312,0.2810504689340798,0.27297315704123126,15.640209818824381,0.3434712511377247,15.64020981882438
47,8,Gradual,Accuracy,0.24367133439315564,0.25095764031673534,0.24367133439315566,13.9613390490488,0.30288781308075857,13.9613390490488
47,9,Gradual,Accuracy,0.307135211269976,0.3108605386214426,0.307135211269976,17.597551345628503,0.30745248705213735,17.597551345628503
47,10,Gradual,Accuracy,0.25203112254994764,0.26409425670501396,0.25203112254994764,14.44031962805643,0.281285989434454,14.440319628056429
47,11,Gradual,Accuracy,0.5164221131426998,0.5171152317682624,0.5164221131426998,29.588807530304184,0.527689397947378,29.58880753030418
48,0,Sudden,Speed,0.09511858206464305,0.11022210771463163,0.09511858206464306,5.449893305572815,0.12271848081155302,5.449893305572815
48,1,Sudden,Speed,0.5394801656753495,0.5394801656753495,0.5394801656753496,30.909936624215952,1.493664722171292,30.90993662421595
48,2,Sudden,Speed,0.5820532259000162,0.582342240167365,0.5820532259000162,33.34919329604563,1.31970348055284,33.34919329604563
48,3,Sudden,Speed,0.483940764210712,0.483940764210712,0.4839407642107121,27.72776332360952,0.9156423679788607,27.727763323609516
48,4,Sudden,Speed,0.4483191943760254,0.4485963769732712,0.4483191943760254,25.68679771245145,0.8800553477662617,25.686797712451447
48,5,Sudden,Speed,0.2018418005761125,0.20862447086056696,0.20184180057611253,11.564683302332476,0.5907421777841043,11.564683302332474
48,6,Sudden,Speed,0.10270281336672517,0.11413899602688533,0.10270281336672517,5.884437750033129,0.158197061099856,5.884437750033129
48,7,Sudden,Speed,0.10584758821805312,0.11592424501708713,0.10584758821805314,6.064620076533102,0.20862140394533218,6.064620076533102
48,8,Sudden,Speed,0.16305173324844188,0.16335594097774078,0.16305173324844188,9.342176157428641,0.18426424578310965,9.342176157428641
48,9,Sudden,Speed,0.10397636064460508,0.11648414708172719,0.10397636064460508,5.957406634066023,0.07363109691630151,5.9574066340660226
48,10,Sudden,Speed,0.14187421798202754,0.15352522848559016,0.14187421798202757,8.12879391208923,0.26450052406773716,8.128793912089229
48,11,Sudden,Speed,0.0590321661598398,0.06704171455668716,0.0590321661598398,3.3822939764738207,0.08590294354865889,3.3822939764738207
49,0,Sudden,Accuracy,0.056519026670722276,0.06104034818546192,0.05651902667072228,3.238301690419723,0.04908740496867576,3.238301690419723
49,1,Sudden,Accuracy,0.4559658904224777,0.4458857608793049,0.45596589042247776,26.124921123132538,0.7086179813318814,26.124921123132538
49,2,Sudden,Accuracy,0.35779820338172696,0.3461089213856523,0.357798203381727,20.500326971136417,0.4049709388677937,20.500326971136417
49,3,Sudden,Accuracy,0.09004091578484287,0.10486347711408635,0.09004091578484287,5.158964457964371,0.0859029428901144,5.1589644579643705
